selected_timetable_id,stage_d_input_id,scenario_id,topology_family,uniform_headway_min,span_id,span_start_min,span_end_min,public_route_count,public_route_ids_json,selected_phase_vector_json,robust_min_transfer_quality,robust_unweighted_mean_transfer_quality,exact_daily_bus_km,explicit_public_trip_count,exact_fleet_recovery5,exact_fleet_recovery10,exact_fleet_recovery15,s8_target_selection_semantics,phase_selection_rule,exact_timetable_constructed
D3RT1_e2405a45943f09a4,D4I2_c27197ddc7ccfd96,P2_661654da5f884394,blank_slate,20,CORE_0600_2200,360,1320,1,"[""R2_45cf7c9ce93ed782cd5f""]",[10],0.364074824254,0.523775604696,438.327056880,48,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e241f0c215f278ae,D4I2_2cd110bd527f1096,P2_86137338deec6bf3,short_turn_overlay,30,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_d1a21a039d4b61320ac0"",""R2_9c414c39d6c8dd3961b1""]","[6,6]",0.443714097269,0.653356353559,408.770162473,74,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e25985297d289144,D4I2_41bac152d6fdc456,P2_610c3067b97f5b2c,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_c931bd49fe80dc0273d4""]",[36],0.206003376129,0.448686752729,388.574919165,19,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e25b1f9a077dd236,D4I2_22531d0b36fd21ea,P2_fe96dca94bb8b0e6,short_turn_overlay,60,CORE_0600_2200,360,1320,2,"[""R2_339e1584efc034685d31"",""R2_00fe74872b24e5d63b2a""]","[35,35]",0.256907831081,0.342991937328,292.946424848,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e2643779bd2b5015,D4I2_11a6e9eb32ba033d,P2_186e12d8402de001,blank_slate,30,CORE_0600_2200,360,1320,1,"[""R2_1f03bf92530fa643ac91""]",[4],0.270374460598,0.546872425944,309.820547840,32,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e272a154bf5eacd0,D4I2_a443811381087dab,P2_a3599b7f914901ac,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_c6bbd7e49738da290bca"",""R2_8de3fe3c480a6bf26a07""]","[35,35]",0.257277376861,0.343976709204,336.976718915,38,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e28c5de9e1e9fef5,D4I2_72a2f92cd8bb86f5,P2_934191d4e0c48a04,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_111bca1495da90b445bb"",""R2_7ebd92f9be5a244c3633""]","[3,7]",0.146940520173,0.470092812654,350.203372758,36,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e290f5a4e659b0c9,D4I2_52909453bea23c96,P2_9f6bf16e854a42c8,scheduled_extensions,15,CORE_0600_2200,360,1320,1,"[""R2_ab5110a74d88f6a5a5dd""]",[4],0.326196194091,0.511224498196,178.507550464,64,1,1,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e29fea4c8453948f,D4I2_ee9e1f86fdd91aa2,P2_042be48310cf60eb,two_radial_out_and_back_feeders,20,CORE_0600_2200,360,1320,2,"[""R2_c61ce2d5a09726fa4e1d"",""R2_3831de2d120be80fe30e""]","[16,13]",0.339129860106,0.488438889106,281.968569840,96,2,2,3,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e2a398544dc1f853,D4I2_d9c376f87ce87dc6,P2_938f13f03f612ee5,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_4f289cea0ce21e4bd037"",""R2_8fe653e3a9335839b019""]","[5,35]",0.256948891724,0.342792175491,457.842198730,37,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e2c6ed0462eda12a,D4I2_13963c4cf6fb615f,P2_02db2eb7b26d9e89,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_dc9151068433d4bb84ad"",""R2_74423348f2c3cbe03644""]","[7,39]",0.094182056571,0.284265260308,463.940592286,37,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e2cda0936d75ee8a,D4I2_cb9c41cfe23419f0,P2_bc745c4ad90f4c30,two_radial_out_and_back_feeders,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_b57e1f88bab1cb5cba84"",""R2_cd32ae3d4087a00405ba""]","[36,36]",0.227075016866,0.477963073693,260.858611723,38,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e2e88abbe50922c9,D4I2_c10b2f621e3c41b3,P2_675990db06c1f853,hybrid_interlined,20,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_36a767ee3b33149a43c5"",""R2_3b073005c8535aa1bf3c""]","[4,0]",0.335481008630,0.501992496274,468.634973290,110,2,2,4,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e2f253113b8e31e4,D4I2_50fec4f1a8a6cf0f,P2_506f266b07b131de,hybrid_interlined,30,CORE_0600_2200,360,1320,2,"[""R2_ab5110a74d88f6a5a5dd"",""R2_3fefc0a4235e6c4bfa00""]","[11,9]",0.208184536104,0.605287782267,225.014936224,64,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e31a8ba39bfceb68,D4I2_276508c3632044df,P2_24ec7643ba343f49,short_turn_overlay,15,CORE_0600_2200,360,1320,2,"[""R2_dd90ba12be632447df63"",""R2_574d3387b672b2f9c1d6""]","[5,5]",0.487051240275,0.617827265013,436.542364480,128,2,4,4,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e31f7f8adb2bd06d,D4I2_ccd8fb09a19867aa,P2_f26a084a234882f4,blank_slate,30,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_38d12a887b62defc97fd""]",[8],0.345587251746,0.675330488034,235.530197259,37,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e329e0e172835ea3,D4I2_c5d26250996b310f,P2_53897e12b809ad46,interlined_figure8,60,CORE_0600_2200,360,1320,2,"[""R2_23d58cd05658247380d7"",""R2_acf83b0230b09379741a""]","[39,9]",0.091947738683,0.280977782806,389.310076752,32,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e332c3d373fba53d,D4I2_848ea63392892b34,P2_aadb8bcaa14415fd,two_radial_out_and_back_feeders,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_c3bab311b35e6fc85595"",""R2_fedae7e1b14941808593""]","[4,37]",0.200402262575,0.475297204049,259.651892094,37,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e3484bf2cc42ec4a,D4I2_6cb20df5f5511333,P2_76812b8df79d9a6c,two_radial_out_and_back_feeders,20,CORE_0600_2200,360,1320,2,"[""R2_857e58d557125b3c97ea"",""R2_dbc7ef02fd6d81ac70ef""]","[10,16]",0.351596875621,0.507066571176,357.359172096,96,2,2,3,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e34c760d75ff03c6,D4I2_c42e6745b8d0aa69,P2_ed4260173b675a72,hybrid_interlined,15,CORE_0600_2200,360,1320,2,"[""R2_c61ce2d5a09726fa4e1d"",""R2_a2dd057f37ac2465c3e0""]","[4,13]",0.311347932762,0.516070429035,497.173219392,128,3,3,4,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e35abf6d9b57dfad,D4I2_a0b4d9bb7d9d134e,P2_f263783e0a51468a,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_111bca1495da90b445bb"",""R2_68df8c2267c561697538""]","[33,9]",0.147952325655,0.441456930389,305.064319820,37,1,1,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e35e5508c8f93bb6,D4I2_5d290b886f775508,P2_941b21f8fa9b68cc,single_compact_loop,60,CORE_0600_2200,360,1320,1,"[""R2_f291a9242634fc5b47fd""]",[41],0.121378769695,0.347743698577,273.219616128,16,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e363739903ea9961,D4I2_890d87c873297a40,P2_33fff2b956431a74,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_7494948995cd90d53fcc""]",[12],0.107133544443,0.317669883946,281.083998312,18,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e363b135fc248021,D4I2_2695e209885638af,P2_5a8753d7bdcc6a3f,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_23d58cd05658247380d7"",""R2_65db885119e69d50c7d4""]","[9,39]",0.094691857831,0.277994222542,456.831847850,37,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e36b8879007a11ad,D4I2_cb66dd30bf096ae2,P2_d2c4e891dfd8413e,short_turn_overlay,60,CORE_0600_2200,360,1320,2,"[""R2_4f289cea0ce21e4bd037"",""R2_8fe653e3a9335839b019""]","[35,35]",0.256907831081,0.342991937328,397.489469712,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e379523073e2c6f4,D4I2_4b71b9686f658c84,P2_e154ca404acb8979,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_24b9da7fb1469e8bb4e0"",""R2_b57e1f88bab1cb5cba84""]","[38,7]",0.176857383618,0.481370815560,215.101522087,37,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e37e317cc2e91bc0,D4I2_414725024cc6a67c,P2_0d33f3ea086c73a0,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_461e044b931f26516ad2""]",[12],0.103935881924,0.309383560696,276.852980934,18,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e37e937ffb0a7348,D4I2_59206f0bcad7dd08,P2_7a017e150c5e21a9,two_radial_out_and_back_feeders,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_40023c3a09f861e4df2b"",""R2_28ef5656ef5debdbf82e""]","[39,8]",0.156077069698,0.461662649333,182.814773735,37,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e3813b7316b7776e,D4I2_160c33060e3ec3d7,P2_fbe26991682fd9e4,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_278df29a75a93d54813e"",""R2_6b8282d513f586d1e3cc""]","[35,35]",0.257277376861,0.343976709204,288.264101523,38,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e394561686830172,D4I2_c6f2f0ccfc0f6e70,P2_f5d160e9f0b663d6,two_radial_out_and_back_feeders,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_bbe244e06be44e41e064"",""R2_ab5110a74d88f6a5a5dd""]","[7,39]",0.156077069698,0.462887677829,193.090971850,37,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e39b966932f8c057,D4I2_d01e40381d33038c,P2_7d9e475713461316,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_d6c4f07e4182bf0d5719""]",[1],0.290090035216,0.546979810534,190.060405640,74,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e39f540ce9d72fe9,D4I2_de32c28374868929,P2_ef06b97f912d88b7,single_compact_loop,30,CORE_0600_2200,360,1320,1,"[""R2_7ad6956047ff04de977b""]",[4],0.215676878783,0.530490821293,323.127609024,32,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e3b5c0928058aac2,D4I2_e931d2bad9b73124,P2_3a9c8e802d07a919,scheduled_extensions,15,CORE_0600_2200,360,1320,1,"[""R2_36a767ee3b33149a43c5""]",[4],0.308194667037,0.509773085338,138.025307648,64,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e3b7551ccd44e4ce,D4I2_055a51b17ca723b1,P2_59c3ce20721c399b,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_931841a8e679d367b600"",""R2_e74ceaa2000bb19d2a3e""]","[13,8]",0.093144158987,0.323771811311,553.314980952,36,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e3cd853f978e497e,D4I2_62cc80bbcb7b1920,P2_d0e0b24899b29520,single_compact_loop,30,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_a580d129693bf6361aff""]",[5],0.279185905852,0.579826338051,389.440359107,37,1,1,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e3da236eebb4969b,D4I2_0e30cc7e22d8168b,P2_e3bb89ca6b46f2e8,trunk_plus_branches,20,CORE_0600_2200,360,1320,2,"[""R2_7dc6ae88ede96ffe6efa"",""R2_14102fb24af25d4057e0""]","[18,18]",0.511690149396,0.575247008276,474.285092016,96,2,3,4,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e3e3f69aa154461f,D4I2_560350304603ac30,P2_f76f22f990e5180a,two_independent_loops,60,CORE_0600_2200,360,1320,2,"[""R2_dc9151068433d4bb84ad"",""R2_e28afa285cc53b724506""]","[37,42]",0.097503923157,0.315745287988,481.382321424,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e3ef1186aad9d13d,D4I2_845a019129435716,P2_3e6f4e55decf8a6a,single_compact_loop,30,CORE_0600_2200,360,1320,1,"[""R2_fa615258b01154c7876d""]",[3],0.213232882724,0.514834566942,374.366347776,32,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e3f3054b02660b8e,D4I2_6e17bab55f069468,P2_b335f165509fd479,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_612217923038cbefe079""]",[34],0.236208063189,0.442678303188,190.585605536,19,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e40205e3b5f0bced,D4I2_cd318546e4977d13,P2_e6b6b07e254793ce,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_e28afa285cc53b724506""]",[41],0.115784944589,0.340674018281,332.305720839,19,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e414e7535700e40e,D4I2_aa9c1517ade69f56,P2_2ad990d0f4719858,hybrid_interlined,20,CORE_0600_2200,360,1320,2,"[""R2_b622c0c9482a8b5ac700"",""R2_691d5061a0170b543a1b""]","[11,13]",0.351596875621,0.500324119540,368.044487088,96,2,2,4,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e4215e11c7dac297,D4I2_8ea9a2ffb7cb9d56,P2_85d37fd9fcc8195d,trunk_plus_branches,15,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_9298f5ec1a9fbbb48b18"",""R2_a91ac3dc1bb2a9abe11b""]","[5,5]",0.502729288463,0.628476969566,384.591561684,148,2,4,4,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e4241edecbe70bc8,D4I2_c95ac93361150b97,P2_16c1ffa57fa75719,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_931841a8e679d367b600"",""R2_989b3051f1b14a9a55fd""]","[11,3]",0.121398164927,0.397715631015,451.581495372,36,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_e42fbea805f4c97a,D4I2_db28f98d3f24eb80,P2_26735a2fb8f1c90f,blank_slate,30,CORE_0600_2200,360,1320,1,"[""R2_6c8ca4a90a71ce2d83cf""]",[3],0.215092717854,0.523353791705,345.685805728,32,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
