scenario_id,topology_family,uniform_headway_min,span_id,span_start_min,span_end_min,reference_budget_feasible_no_extension_policy_count,current_lower_bound_non_regression_pass,minimum_worst_municipality_threshold_margin_vs_current_lower_bound,s8_complete_supported_route_count,s8_incomplete_supported_route_count,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_operational_unknown_distance_share_lower_bound,public_explicit_field_check_pending_count,public_distance_km,public_runtime_min,public_route_count,equivalent_metric_scenario_count,frontier_timing_key
P2_3932cf3be3096af6,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200
P2_395944987d5a99bc,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_CORE_0600_2200
P2_39f0d34fc5a1101d,short_turn_overlay,15,CORE_0600_2200,360,1320,6,True,0.0,2,0,0.062827789244,0.138693609348,0.183831649395,0.0,0.0,0.0,0.0,2,2.808982905,7.4372343,2,2,H15_CORE_0600_2200
P2_39fdaa24b3517ff9,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200
P2_3a2d7e699822aa3c,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_CORE_0600_2200
P2_3a9c8e802d07a919,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200
P2_3acbebf5389ec8e8,scheduled_extensions,15,CORE_0600_2200,360,1320,3,True,0.0,1,0,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H15_CORE_0600_2200
P2_3b2fc843810e0b5c,multiple_short_radials,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200
P2_3d015571596fa24e,single_compact_loop,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.053717137723,0.157969892058,0.205046174247,0.0,0.0,0.0,0.0,2,3.849749723,10.150160908,1,2,H15_CORE_0600_2200
P2_3d61cecc053c5af4,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_CORE_0600_2200
P2_3dab41b62577d8a0,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200
P2_3ddcd17d4652d63e,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200
P2_3e114ce9c21b74f5,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200
P2_3e1b18ff30761326,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_CORE_0600_2200
P2_3e6619d8e7ff9abd,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_CORE_0600_2200
P2_3e8e2810871094ef,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200
P2_3edc18bf32617dc1,hybrid_interlined,15,CORE_0600_2200,360,1320,9,True,0.0,2,0,0.059675464584,0.136705343328,0.17679240448,0.0,0.0,0.0,0.0,1,3.404506762,8.644838333,2,2,H15_CORE_0600_2200
P2_401e4ea57162db71,hybrid_interlined,15,CORE_0600_2200,360,1320,9,True,0.0,2,0,0.05981588606,0.134315712241,0.161453038602,0.0,0.0,0.0,0.0,1,2.82687926,6.860398402,2,2,H15_CORE_0600_2200
P2_406bbf9f0b24fec6,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200
P2_40b910c7a8f7f0fa,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200
P2_40d9e28714a04636,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200
P2_40eee7a7cf8d1b04,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200
P2_416142cc56452bc4,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200
P2_4180cc04dcc447ac,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_CORE_0600_2200
P2_418b2522b82a1848,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_CORE_0600_2200
P2_42113e2beeab5800,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200
P2_423a3578d413ecac,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200
P2_4327183a8760fa32,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_CORE_0600_2200
P2_433756c4d6168372,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,9,True,0.0,2,0,0.065536731226,0.160637803851,0.219194081859,0.0,0.0,0.0,0.0,1,4.489255737,10.455703255,2,2,H15_CORE_0600_2200
P2_4353636864d21af2,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200
P2_435ee4cd1b5454a9,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200
P2_43f3f77e28e68c0d,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200
P2_44462de87a0f43bc,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200
P2_448137bf422adfc4,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,9,True,0.0,2,0,0.059675464584,0.136705343328,0.17679240448,0.0,0.0,0.0,0.0,1,3.404506762,8.644838333,2,2,H15_CORE_0600_2200
P2_44c700e682514826,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200
P2_44e92c023540cb58,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200
P2_456d5e6cbd54ee2a,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_CORE_0600_2200
P2_457ab82317cc7d42,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200
P2_457cb86820fc8749,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200
P2_45ebfe38aa62aceb,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200
P2_46674fcb27830846,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200
P2_46d3fc0e6b13df71,blank_slate,15,CORE_0600_2200,360,1320,3,True,0.0,1,0,0.077922907049,0.197092455187,0.253408341817,0.0,0.0,0.0,0.0,0,6.155031649,10.562667935,1,2,H15_CORE_0600_2200
P2_47494704936e4cab,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,6,True,0.0,2,0,0.081409006956,0.213911418102,0.243864050054,0.0,0.0,0.0,0.0,1,4.945825908,10.187855617,2,2,H15_CORE_0600_2200
P2_4813c6fe0b3cfe82,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200
P2_483828eae00aa7fd,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200
P2_4876552fd4ab5ae3,scheduled_extensions,15,CORE_0600_2200,360,1320,3,True,0.0,1,0,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H15_CORE_0600_2200
P2_487662c8a06f34c6,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200
P2_4900c7afed0f39ec,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_CORE_0600_2200
P2_4977fc59f2c7c3fa,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200
P2_499a79d9d2a2da86,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,9,True,0.0,2,0,0.076834171687,0.18107844867,0.229997431119,0.0,0.0,0.0,0.0,2,4.525203077,12.411297191,2,2,H15_CORE_0600_2200
P2_49e2b394a24aca58,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_CORE_0600_2200
P2_4a013ce2e47c7d2f,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200
P2_4aef93e717d95f8b,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200
P2_4b6d9aa7cf1d1ef9,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200
P2_4bc1c56eda96770f,blank_slate,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.065026297416,0.151201455676,0.177528580167,0.0,0.0,0.0,0.0,2,2.72099976,7.246330176,1,2,H15_CORE_0600_2200
P2_4bf7807e26316203,single_compact_loop,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.076504103843,0.175579979965,0.204863290279,0.0,0.0,0.0,0.0,0,3.196682228,5.556610835,1,2,H15_CORE_0600_2200
P2_4c9fd0fd4a655a57,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200
P2_4cfad5c565b7eeb2,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200
P2_4d49e7ec4f23ef47,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200
P2_4d8a3370c4e8f3c3,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200
P2_4daa36637e291a8a,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200
P2_4db569e19ab7fef2,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,9,True,0.0,2,0,0.071586529939,0.182860711903,0.222075468729,0.0,0.0,0.0,0.0,0,4.498274721,9.542868551,2,2,H15_CORE_0600_2200
P2_4dc90710cb9ea40a,hybrid_interlined,15,CORE_0600_2200,360,1320,3,True,0.0,2,0,0.05483752116,0.153529561677,0.208416350158,0.0,0.0,0.000465712767,0.0,1,5.697547748,12.969824297,2,2,H15_CORE_0600_2200
P2_4e4c84712d793f4c,trunk_plus_branches,15,CORE_0600_2200,360,1320,3,True,0.0,2,0,0.077387537646,0.175491366723,0.208807851675,0.0,0.0,0.0,0.0,1,3.494929225,7.915671728,2,2,H15_CORE_0600_2200
P2_502ed7c75adb9782,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_CORE_0600_2200
P2_50a582232ecc19ce,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200
P2_51773a89841455ea,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_CORE_0600_2200
P2_5205a43e0f1be805,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200
P2_52a764724d02a93a,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200
P2_52ed4a185a6898c3,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_CORE_0600_2200
P2_52ff4ff1a0908749,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200
P2_532d4d3237890dbe,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200
P2_53fd2d4d99e137fc,blank_slate,15,CORE_0600_2200,360,1320,3,True,0.0,1,0,0.065917856243,0.155349483895,0.204006783968,0.0,0.000465712767,0.009189912991,0.0,1,5.660087272,13.352350807,1,2,H15_CORE_0600_2200
P2_5471c22f76d58f25,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,3,True,0.0,2,0,0.065917856243,0.155349483895,0.204006783968,0.0,0.000465712767,0.009189912991,0.0,1,6.060591976,13.81379851,2,2,H15_CORE_0600_2200
P2_547ac076daff87bc,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200
P2_547f58be151424e9,scheduled_extensions,15,CORE_0600_2200,360,1320,3,True,0.0,1,0,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H15_CORE_0600_2200
P2_54817158de1149e8,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200
P2_54b622f9d60db9c0,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200
P2_54e2057ead7e73c4,multiple_short_radials,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_CORE_0600_2200
P2_5510ae05fb815ad0,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200
P2_552677352fe47256,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_CORE_0600_2200
P2_558f12eb63eb01ea,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200
P2_56124c8a34e98957,blank_slate,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.06721006766,0.151848525586,0.176394264571,0.0,0.0,0.0,0.0,1,2.871397691,6.111346331,1,2,H15_CORE_0600_2200
P2_563f97efab13de92,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,9,True,0.0,2,0,0.076504103843,0.175579979965,0.204863290279,0.0,0.0,0.0,0.0,0,3.817235001,7.249027488,2,2,H15_CORE_0600_2200
P2_56e6b1a656e9e735,multiple_short_radials,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200
P2_57b487581fcd6b3a,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200
P2_57dd76bc3f5509de,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200
P2_5889093915288d41,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200
P2_588a6629296f4a23,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,6,True,0.0,2,0,0.080335421758,0.204655275342,0.247658135595,0.0,0.0,0.0,0.0,1,5.357564336,11.950041463,2,2,H15_CORE_0600_2200
P2_59686bb0a093b3e5,single_compact_loop,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.089152221818,0.200727412868,0.242145891257,0.0,0.0,0.0,0.0,3,4.592061372,12.453573672,1,2,H15_CORE_0600_2200
P2_5a5ae6852dddcd2f,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200
P2_5adbab1a5f5111fc,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200
P2_5c2f1244d3212bdc,scheduled_extensions,15,CORE_0600_2200,360,1320,3,True,0.0,1,0,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H15_CORE_0600_2200
P2_5c3171edf9db9229,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_CORE_0600_2200
P2_5c788d1f7f92d868,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200
P2_5c7a7db62d252d78,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_CORE_0600_2200
P2_5cee9235b350a1cc,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200
P2_5d0c12277465d7ab,scheduled_extensions,15,CORE_0600_2200,360,1320,3,True,0.0,1,0,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H15_CORE_0600_2200
P2_5d6e369ff2a3fb62,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200
P2_5f225220788821cf,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_CORE_0600_2200
P2_5f34bcadcef27d0f,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_CORE_0600_2200
P2_5f8b1e712aa904f4,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200
P2_5f9ad927f85074e2,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200
P2_607fc40e958cb095,single_compact_loop,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.088154698555,0.162482469802,0.189775944913,0.0,0.0,0.0,0.0,1,3.436047682,6.638331111,1,2,H15_CORE_0600_2200
P2_608da5dfb6fc2ac6,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_CORE_0600_2200
P2_60d7a4c03a22cdfd,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200
P2_6387924d3c60a8ca,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200
P2_654f665f65ff9615,short_turn_overlay,15,CORE_0600_2200,360,1320,3,True,0.0,2,0,0.089316555333,0.179661522443,0.218032740799,0.0,0.0,0.0,0.0,1,4.034812195,10.196174783,2,2,H15_CORE_0600_2200
P2_6566954cb8c65813,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200
P2_65b503891d2c7105,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,9,True,0.0,2,0,0.072395854286,0.154889116771,0.194734214167,0.0,0.0,0.0,0.0,1,3.252813955,8.874667304,2,2,H15_CORE_0600_2200
P2_65c6bbdff683460b,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200
P2_65e5e7079f4bd40d,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,9,True,0.0,2,0,0.07449182533,0.181798054319,0.21381531406,0.0,0.0,0.0,0.0,1,3.876039459,8.434138702,2,2,H15_CORE_0600_2200
P2_660c481629c9f8f5,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200
