budget_suffix,budget_change_fraction,budget_cap_annual_bus_km,timing_key,uniform_headway_min,span_id,scenario_id,frontier_policy_context_count,declared_policy_context_count_for_timing,frontier_in_all_declared_calendar_recovery_contexts,frontier_policy_ids,frontier_calendar_ids,frontier_recovery_min_values
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_19327bfc543643cb,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_19b17ec9e51e0a96,6,9,false,SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_19d543be3e9cf2bf,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_1a58d39449a586b4,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_1b56a7c8df7fe792,6,9,false,SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_1c04dc9f70cefcd1,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_1d022121b847b331,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_1d48c6c8ff9699b3,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_1e43749d76ba2ecb,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_1eca08b32c85e4b4,6,9,false,SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_1ee2dbd74e157ab3,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_1f78f5fe15dc9fce,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_202fb2a0900eb34d,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_2072e8f8ab057818,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_229c6cd5496ddd91,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_23192714738222fc,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_23b2b022adbd20f8,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_23e63340d9c0f528,6,9,false,SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_23ed576313d7b9d4,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_250d170c553d3bd7,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_2554913ee81abaf5,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_2576a67ead695561,6,9,false,SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_25864bf2680e3c7a,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_26bb99c1ed0130d9,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_271863e0003d6814,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_275e017253025199,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_28527a161c0431df,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_2865ef25df95f87f,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_28e222d49119aa33,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_28e3bf9a77ed550d,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_28ee473cb788c76c,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_29ad16174b1ffe33,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_2a8acc1301199ff8,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_2c081f11a917666d,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_2c3df6a4873792e3,6,9,false,SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_2c57f8ac1c66b319,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_2cda85b1e0ab4185,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_2d6f1a96753e25ac,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_2dc98af518500e38,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_2dd1ca8b696abccf,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_2df02ea6697f4d7e,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_2df9cbebe616022d,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_2e7c5b6a068e2602,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_2f9d7db1171e7262,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_2fcb5d742ab4a9f2,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_317c9a655b124eb6,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_32252ba5c59673c6,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_333ab4d89af6ae18,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_333c2c2d4b4220cf,6,9,false,SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_3390b332597f923f,3,9,false,SP2_5b06b2f86a0e87|SP2_a85bdf543e19c5|SP2_eba16323ab90fc,IDEALISED_5_DAY_52_WEEK,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_339672cd8aaea24f,6,9,false,SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_3438cd0daaf7ef77,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_3464463ff4d085ed,6,9,false,SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_346d4093d0febddc,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_354da319c4603578,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m20pct,-0.2,89135.20000000001,H15_CORE_0600_2200,15,CORE_0600_2200,P2_36030155cbb0f213,9,9,true,SP2_2a05322b2d4d40|SP2_310203f547ce1b|SP2_5b06b2f86a0e87|SP2_610dec7e62d822|SP2_6229ce78cc98f1|SP2_a85bdf543e19c5|SP2_dd6cb6629859bb|SP2_eba16323ab90fc|SP2_f600df6cd415eb,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
