trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
A2013327-0002-54344,7:12:00,7:12:00,300829,14,Besana brianza - ist.gandhi,0,0,19.394
A2013327-0002-54344,7:14:00,7:14:00,300437,15,Besana brianza - ist.gandhi,0,0,20.356
A2013327-0002-54344,7:15:00,7:15:00,300354,16,Besana brianza - ist.gandhi,0,0,22.100
A2013327-0002-54344,7:18:00,7:18:00,300369,17,Besana brianza - ist.gandhi,0,0,38.500
A2013327-0002-54344,7:22:00,7:22:00,300917,18,Besana brianza - ist.gandhi,0,0,39.988
A2013327-0002-54344,7:35:00,7:35:00,300901,19,,0,0,42.554
A2013327-0011-54345,14:05:00,14:05:00,300901,1,Costamasnaga - via volta (sottopasso),0,0,0.000
A2013327-0011-54345,14:09:00,14:09:00,L00917,2,Costamasnaga - via volta (sottopasso),0,0,2.731
A2013327-0011-54345,14:13:00,14:13:00,L00369,3,Costamasnaga - via volta (sottopasso),0,0,4.404
A2013327-0011-54345,14:16:00,14:16:00,L00905,4,Costamasnaga - via volta (sottopasso),0,0,5.823
A2013327-0011-54345,14:32:00,14:32:00,L00736,5,Costamasnaga - via volta (sottopasso),0,0,13.178
A2013327-0011-54345,14:38:00,14:38:00,L00724,6,Costamasnaga - via volta (sottopasso),0,0,15.678
A2013327-0011-54345,14:45:00,14:45:00,L00722,7,Costamasnaga - via volta (sottopasso),0,0,17.057
A2013327-0011-54345,14:54:00,14:54:00,300798,8,Costamasnaga - via volta (sottopasso),0,0,30.219
A2013327-0011-54345,14:57:00,14:57:00,L00796,9,Costamasnaga - via volta (sottopasso),0,0,30.996
A2013327-0011-54345,15:00:00,15:00:00,L00880,10,Costamasnaga - via volta (sottopasso),0,0,30.996
A2013327-0011-54345,15:01:00,15:01:00,L00845,11,Costamasnaga - via volta (sottopasso),0,0,32.696
A2013327-0011-54345,15:02:00,15:02:00,300794,12,Costamasnaga - via volta (sottopasso),0,0,33.396
A2013327-0011-54345,15:07:00,15:07:00,L00795,13,,0,0,35.996
A2013327-0013-54346,12:05:00,12:05:00,300901,1,Costamasnaga - via volta (sottopasso),0,0,0.000
A2013327-0013-54346,12:09:00,12:09:00,L00917,2,Costamasnaga - via volta (sottopasso),0,0,2.731
A2013327-0013-54346,12:13:00,12:13:00,L00369,3,Costamasnaga - via volta (sottopasso),0,0,4.404
A2013327-0013-54346,12:16:00,12:16:00,L00905,4,Costamasnaga - via volta (sottopasso),0,0,5.823
A2013327-0013-54346,12:32:00,12:32:00,L00736,5,Costamasnaga - via volta (sottopasso),0,0,13.178
A2013327-0013-54346,12:38:00,12:38:00,L00724,6,Costamasnaga - via volta (sottopasso),0,0,15.678
A2013327-0013-54346,12:45:00,12:45:00,L00722,7,Costamasnaga - via volta (sottopasso),0,0,17.057
A2013327-0013-54346,12:54:00,12:54:00,300798,8,Costamasnaga - via volta (sottopasso),0,0,30.219
A2013327-0013-54346,12:57:00,12:57:00,L00796,9,Costamasnaga - via volta (sottopasso),0,0,30.996
A2013327-0013-54346,13:00:00,13:00:00,L00880,10,Costamasnaga - via volta (sottopasso),0,0,30.996
A2013327-0013-54346,13:01:00,13:01:00,L00845,11,Costamasnaga - via volta (sottopasso),0,0,32.696
A2013327-0013-54346,13:02:00,13:02:00,300794,12,Costamasnaga - via volta (sottopasso),0,0,33.396
A2013327-0013-54346,13:07:00,13:07:00,L00795,13,,0,0,35.996
A2013327-0096-54347,17:30:00,17:30:00,300071,1,Barzano' - Via IV Novembre/Largo Diaz,0,0,0.000
A2013327-0096-54347,17:31:00,17:31:00,300423,2,Barzano' - Via IV Novembre/Largo Diaz,0,0,0.894
A2013327-0096-54347,17:35:00,17:35:00,300347,3,Barzano' - Via IV Novembre/Largo Diaz,0,0,2.840
A2013327-0096-54347,17:36:00,17:36:00,300335,4,Barzano' - Via IV Novembre/Largo Diaz,0,0,3.031
A2013327-0096-54347,17:39:00,17:39:00,300334,5,Barzano' - Via IV Novembre/Largo Diaz,0,0,5.010
A2013327-0096-54347,17:42:00,17:42:00,300073,6,Barzano' - Via IV Novembre/Largo Diaz,0,0,6.483
A2013327-0096-54347,17:45:00,17:45:00,300367,7,Barzano' - Via IV Novembre/Largo Diaz,0,0,7.067
A2013327-0096-54347,17:47:00,17:47:00,300364,8,Barzano' - Via IV Novembre/Largo Diaz,0,0,10.393
A2013327-0096-54347,17:50:00,17:50:00,300331,9,Barzano' - Via IV Novembre/Largo Diaz,0,0,12.469
A2013327-0096-54347,17:58:00,17:58:00,300434,10,Barzano' - Via IV Novembre/Largo Diaz,0,0,13.994
A2013327-0096-54347,18:00:00,18:00:00,300350,11,,0,0,14.844
A2013327-0117-54348,18:05:00,18:05:00,L00350,1,Oggiono - stazione f.s.,0,0,0.000
A2013327-0117-54348,18:07:00,18:07:00,L00434,2,Oggiono - stazione f.s.,0,0,0.830
A2013327-0117-54348,18:10:00,18:10:00,L00331,3,Oggiono - stazione f.s.,0,0,2.353
A2013327-0117-54348,18:14:00,18:14:00,L00364,4,Oggiono - stazione f.s.,0,0,3.982
A2013327-0117-54348,18:21:00,18:21:00,L00367,5,Oggiono - stazione f.s.,0,0,7.836
A2013327-0117-54348,18:22:00,18:22:00,L00073,6,Oggiono - stazione f.s.,0,0,9.182
A2013327-0117-54348,18:26:00,18:26:00,L00334,7,Oggiono - stazione f.s.,0,0,10.674
A2013327-0117-54348,18:29:00,18:29:00,L00335,8,Oggiono - stazione f.s.,0,0,12.636
A2013327-0117-54348,18:30:00,18:30:00,L00347,9,Oggiono - stazione f.s.,0,0,12.887
A2013327-0117-54348,18:33:00,18:33:00,L00423,10,Oggiono - stazione f.s.,0,0,14.790
A2013327-0117-54348,18:35:00,18:35:00,300071,11,,0,0,15.685
A2013327-0028-54350,6:20:00,6:20:00,L00402,1,Cisano - stazione f.s.,0,0,0.000
A2013327-0028-54350,6:21:00,6:21:00,L00482,2,Cisano - stazione f.s.,0,0,0.481
A2013327-0028-54350,6:25:00,6:25:00,L00401,3,Cisano - stazione f.s.,0,0,2.359
A2013327-0028-54350,6:27:00,6:27:00,L00941,4,Cisano - stazione f.s.,0,0,3.529
A2013327-0028-54350,6:30:00,6:30:00,L00399,5,Cisano - stazione f.s.,0,0,5.662
A2013327-0028-54350,6:34:00,6:34:00,300482,6,Cisano - stazione f.s.,0,0,6.626
A2013327-0028-54350,6:35:00,6:35:00,300402,7,Cisano - stazione f.s.,0,0,7.169
A2013327-0028-54350,6:36:00,6:36:00,300483,8,Cisano - stazione f.s.,0,0,7.687
A2013327-0028-54350,6:38:00,6:38:00,300403,9,Cisano - stazione f.s.,0,0,7.992
A2013327-0028-54350,6:39:00,6:39:00,300484,10,Cisano - stazione f.s.,0,0,8.673
A2013327-0028-54350,6:40:00,6:40:00,300485,11,,0,0,9.025
A2013327-0019-54351,13:56:00,13:56:00,L00485,1,Celana,0,0,0.000
A2013327-0019-54351,13:56:10,13:56:10,L00404,2,Celana,0,0,0.079
A2013327-0019-54351,13:58:00,13:58:00,L00484,3,Celana,0,0,0.337
A2013327-0019-54351,14:00:00,14:00:00,L00483,4,Celana,0,0,1.336
A2013327-0019-54351,14:01:00,14:01:00,L00402,5,Celana,0,0,1.872
A2013327-0019-54351,14:03:00,14:03:00,L00482,6,Celana,0,0,2.353
A2013327-0019-54351,14:06:00,14:06:00,300399,7,Celana,0,0,3.423
A2013327-0019-54351,14:08:00,14:08:00,L00941,8,Celana,0,0,5.502
A2013327-0019-54351,14:11:00,14:11:00,L00401,9,,0,0,6.672
A2013327-0060-54352,6:35:00,6:35:00,300402,1,Cisano - stazione f.s.,0,0,0.000
A2013327-0060-54352,6:36:00,6:36:00,300483,2,Cisano - stazione f.s.,0,0,0.518
A2013327-0060-54352,6:38:00,6:38:00,300403,3,Cisano - stazione f.s.,0,0,0.823
A2013327-0060-54352,6:39:00,6:39:00,300484,4,Cisano - stazione f.s.,0,0,1.504
A2013327-0060-54352,6:40:00,6:40:00,300485,5,,0,0,1.856
A2013327-0045-54354,11:25:00,11:25:00,300195,1,Galbiate - autostazione,0,0,0.000
A2013327-0045-54354,11:27:00,11:27:00,L00194,2,Galbiate - autostazione,0,0,1.266
A2013327-0045-54354,11:32:00,11:32:00,L00613,3,Galbiate - autostazione,0,0,3.539
A2013327-0045-54354,11:34:00,11:34:00,L00612,4,Galbiate - autostazione,0,0,3.915
A2013327-0045-54354,11:35:00,11:35:00,L00611,5,Galbiate - autostazione,0,0,4.540
A2013327-0045-54354,11:38:00,11:38:00,L00610,6,Galbiate - autostazione,0,0,5.206
A2013327-0045-54354,11:39:00,11:39:00,L00192,7,Galbiate - autostazione,0,0,5.414
A2013327-0045-54354,11:40:00,11:40:00,L00609,8,Galbiate - autostazione,0,0,6.323
A2013327-0045-54354,11:42:00,11:42:00,L00640,9,Galbiate - autostazione,0,0,6.642
A2013327-0045-54354,11:43:00,11:43:00,L00191,10,,0,0,7.115
A2013327-0207-54355,11:05:00,11:05:00,300195,1,Galbiate - cimitero,0,0,0.000
A2013327-0207-54355,11:07:00,11:07:00,L00194,2,Galbiate - cimitero,0,0,1.266
A2013327-0207-54355,11:12:00,11:12:00,L00613,3,Galbiate - cimitero,0,0,3.539
A2013327-0207-54355,11:14:00,11:14:00,L00612,4,Galbiate - cimitero,0,0,3.915
A2013327-0207-54355,11:15:00,11:15:00,L00611,5,Galbiate - cimitero,0,0,4.540
A2013327-0207-54355,11:17:00,11:17:00,L00610,6,Galbiate - cimitero,0,0,5.206
A2013327-0207-54355,11:19:00,11:19:00,L00192,7,Galbiate - cimitero,0,0,5.414
A2013327-0207-54355,11:20:00,11:20:00,L00609,8,Galbiate - cimitero,0,0,6.323
A2013327-0207-54355,11:22:00,11:22:00,L00607,9,,0,0,6.807
A2013327-0224-54359,6:45:00,6:45:00,300952,1,Annone Brianza - posta,0,0,0.000
A2013327-0224-54359,6:46:00,6:46:00,300211,2,Annone Brianza - posta,0,0,1.049
A2013327-0224-54359,6:47:00,6:47:00,300023,3,Annone Brianza - posta,0,0,1.394
A2013327-0224-54359,6:48:00,6:48:00,300214,4,Annone Brianza - posta,0,0,1.829
A2013327-0224-54359,6:50:00,6:50:00,300020,5,Annone Brianza - posta,0,0,2.636
A2013327-0224-54359,6:55:00,6:55:00,300021,6,Annone Brianza - posta,0,0,3.595
A2013327-0224-54359,6:56:00,6:56:00,300076,7,Annone Brianza - posta,0,0,4.090
A2013327-0224-54359,6:57:00,6:57:00,300604,8,Annone Brianza - posta,0,0,4.766
A2013327-0224-54359,6:58:00,6:58:00,300605,9,Annone Brianza - posta,0,0,5.135
A2013327-0224-54359,7:00:00,7:00:00,300201,10,Annone Brianza - posta,0,0,6.144
A2013327-0224-54359,7:01:00,7:01:00,300202,11,Annone Brianza - posta,0,0,6.842
A2013327-0224-54359,7:02:00,7:02:00,300191,12,Annone Brianza - posta,0,0,7.273
A2013327-0224-54359,7:03:00,7:03:00,300607,13,Annone Brianza - posta,0,0,7.720
A2013327-0224-54359,7:04:00,7:04:00,300614,14,Annone Brianza - posta,0,0,8.122
A2013327-0224-54359,7:05:00,7:05:00,300615,15,Annone Brianza - posta,0,0,9.042
A2013327-0224-54359,7:06:00,7:06:00,300616,16,Annone Brianza - posta,0,0,9.582
A2013327-0224-54359,7:06:10,7:06:10,300617,17,Annone Brianza - posta,0,0,10.192
A2013327-0224-54359,7:07:00,7:07:00,300197,18,Annone Brianza - posta,0,0,10.613
A2013327-0224-54359,7:08:00,7:08:00,300619,19,Annone Brianza - posta,0,0,10.924
A2013327-0224-54359,7:12:00,7:12:00,300198,20,Annone Brianza - posta,0,0,11.546
A2013327-0224-54359,7:13:00,7:13:00,300422,21,Annone Brianza - posta,0,0,12.111
A2013327-0224-54359,7:15:00,7:15:00,300620,22,Annone Brianza - posta,0,0,12.810
A2013327-0224-54359,7:16:00,7:16:00,300621,23,Annone Brianza - posta,0,0,13.364
A2013327-0224-54359,7:16:10,7:16:10,300622,24,Annone Brianza - posta,0,0,13.689
A2013327-0224-54359,7:16:20,7:16:20,300424,25,Annone Brianza - posta,0,0,13.923
A2013327-0224-54359,7:17:00,7:17:00,300425,26,Annone Brianza - posta,0,0,14.291
A2013327-0224-54359,7:17:10,7:17:10,300624,27,Annone Brianza - posta,0,0,14.578
A2013327-0224-54359,7:19:00,7:19:00,300427,28,Annone Brianza - posta,0,0,16.047
A2013327-0224-54359,7:27:00,7:27:00,300199,29,,0,0,16.543
A2013327-0144-54360,7:35:00,7:35:00,300952,1,Annone Brianza - posta,0,0,0.000
A2013327-0144-54360,7:40:00,7:40:00,300211,2,Annone Brianza - posta,0,0,1.049
A2013327-0144-54360,7:41:00,7:41:00,300023,3,Annone Brianza - posta,0,0,1.394
A2013327-0144-54360,7:42:00,7:42:00,300214,4,Annone Brianza - posta,0,0,1.829
A2013327-0144-54360,7:44:00,7:44:00,300020,5,Annone Brianza - posta,0,0,2.636
A2013327-0144-54360,7:51:00,7:51:00,300021,6,Annone Brianza - posta,0,0,3.595
A2013327-0144-54360,7:52:00,7:52:00,300076,7,Annone Brianza - posta,0,0,4.090
A2013327-0144-54360,7:53:00,7:53:00,300604,8,Annone Brianza - posta,0,0,4.766
A2013327-0144-54360,7:54:00,7:54:00,300605,9,Annone Brianza - posta,0,0,5.135
A2013327-0144-54360,7:55:00,7:55:00,300201,10,Annone Brianza - posta,0,0,6.144
A2013327-0144-54360,7:56:00,7:56:00,300202,11,Annone Brianza - posta,0,0,6.842
A2013327-0144-54360,7:57:00,7:57:00,300191,12,Annone Brianza - posta,0,0,7.273
A2013327-0144-54360,7:58:00,7:58:00,300607,13,Annone Brianza - posta,0,0,7.720
A2013327-0144-54360,7:59:00,7:59:00,300614,14,Annone Brianza - posta,0,0,8.122
A2013327-0144-54360,8:00:00,8:00:00,300615,15,Annone Brianza - posta,0,0,9.042
A2013327-0144-54360,8:01:00,8:01:00,300616,16,Annone Brianza - posta,0,0,9.582
A2013327-0144-54360,8:02:00,8:02:00,300617,17,Annone Brianza - posta,0,0,10.192
A2013327-0144-54360,8:03:00,8:03:00,300197,18,Annone Brianza - posta,0,0,10.613
A2013327-0144-54360,8:04:00,8:04:00,300619,19,Annone Brianza - posta,0,0,10.924
A2013327-0144-54360,8:07:00,8:07:00,300198,20,Annone Brianza - posta,0,0,11.546
A2013327-0144-54360,8:08:00,8:08:00,300422,21,Annone Brianza - posta,0,0,12.111
A2013327-0144-54360,8:10:00,8:10:00,300620,22,Annone Brianza - posta,0,0,12.810
A2013327-0144-54360,8:12:00,8:12:00,300071,23,Annone Brianza - posta,0,0,13.584
A2013327-0144-54360,8:13:00,8:13:00,300622,24,Annone Brianza - posta,0,0,13.963
A2013327-0144-54360,8:14:00,8:14:00,300424,25,Annone Brianza - posta,0,0,14.197
A2013327-0144-54360,8:15:00,8:15:00,300425,26,Annone Brianza - posta,0,0,14.565
A2013327-0144-54360,8:15:30,8:15:30,300624,27,Annone Brianza - posta,0,0,14.852
A2013327-0144-54360,8:16:00,8:16:00,300427,28,Annone Brianza - posta,0,0,16.321
A2013327-0144-54360,8:17:00,8:17:00,300199,29,,0,0,16.817
A2013327-0154-54361,11:22:00,11:22:00,300607,1,Annone Brianza - posta,0,0,0.000
A2013327-0154-54361,11:23:00,11:23:00,300614,2,Annone Brianza - posta,0,0,0.402
A2013327-0154-54361,11:24:00,11:24:00,300615,3,Annone Brianza - posta,0,0,1.322
A2013327-0154-54361,11:25:00,11:25:00,300616,4,Annone Brianza - posta,0,0,1.862
A2013327-0154-54361,11:25:10,11:25:10,300617,5,Annone Brianza - posta,0,0,2.472
A2013327-0154-54361,11:26:00,11:26:00,300197,6,Annone Brianza - posta,0,0,2.893
A2013327-0154-54361,11:27:00,11:27:00,300619,7,Annone Brianza - posta,0,0,3.204
A2013327-0154-54361,11:31:00,11:31:00,300198,8,Annone Brianza - posta,0,0,3.826
A2013327-0154-54361,11:32:00,11:32:00,300422,9,Annone Brianza - posta,0,0,4.391
A2013327-0154-54361,11:34:00,11:34:00,300620,10,Annone Brianza - posta,0,0,5.090
A2013327-0154-54361,11:36:00,11:36:00,300071,11,Annone Brianza - posta,0,0,5.864
A2013327-0154-54361,11:37:00,11:37:00,300622,12,Annone Brianza - posta,0,0,6.243
A2013327-0154-54361,11:37:10,11:37:10,300424,13,Annone Brianza - posta,0,0,6.477
A2013327-0154-54361,11:38:00,11:38:00,300425,14,Annone Brianza - posta,0,0,6.845
A2013327-0154-54361,11:38:10,11:38:10,300624,15,Annone Brianza - posta,0,0,7.132
A2013327-0154-54361,11:39:00,11:39:00,300427,16,Annone Brianza - posta,0,0,8.601
A2013327-0154-54361,11:40:00,11:40:00,300199,17,,0,0,9.097
A2013327-0036-54362,12:15:00,12:15:00,300952,1,Annone Brianza - posta,0,0,0.000
A2013327-0036-54362,12:20:00,12:20:00,300211,2,Annone Brianza - posta,0,0,1.049
A2013327-0036-54362,12:21:00,12:21:00,300023,3,Annone Brianza - posta,0,0,1.394
A2013327-0036-54362,12:22:00,12:22:00,300214,4,Annone Brianza - posta,0,0,1.829
A2013327-0036-54362,12:24:00,12:24:00,300020,5,Annone Brianza - posta,0,0,2.636
A2013327-0036-54362,12:31:00,12:31:00,300021,6,Annone Brianza - posta,0,0,3.595
A2013327-0036-54362,12:32:00,12:32:00,300076,7,Annone Brianza - posta,0,0,4.090
A2013327-0036-54362,12:33:00,12:33:00,300604,8,Annone Brianza - posta,0,0,4.766
A2013327-0036-54362,12:34:00,12:34:00,300605,9,Annone Brianza - posta,0,0,5.135
A2013327-0036-54362,12:35:00,12:35:00,300201,10,Annone Brianza - posta,0,0,6.144
A2013327-0036-54362,12:36:00,12:36:00,300202,11,Annone Brianza - posta,0,0,6.842
A2013327-0036-54362,12:37:00,12:37:00,300191,12,Annone Brianza - posta,0,0,7.273
A2013327-0036-54362,12:38:00,12:38:00,300607,13,Annone Brianza - posta,0,0,7.720
A2013327-0036-54362,12:39:00,12:39:00,300614,14,Annone Brianza - posta,0,0,8.122
A2013327-0036-54362,12:40:00,12:40:00,300615,15,Annone Brianza - posta,0,0,9.042
A2013327-0036-54362,12:41:00,12:41:00,300616,16,Annone Brianza - posta,0,0,9.582
A2013327-0036-54362,12:42:00,12:42:00,300617,17,Annone Brianza - posta,0,0,10.192
A2013327-0036-54362,12:43:00,12:43:00,300197,18,Annone Brianza - posta,0,0,10.613
A2013327-0036-54362,12:44:00,12:44:00,300619,19,Annone Brianza - posta,0,0,10.924
A2013327-0036-54362,12:47:00,12:47:00,300198,20,Annone Brianza - posta,0,0,11.546
A2013327-0036-54362,12:48:00,12:48:00,300422,21,Annone Brianza - posta,0,0,12.111
A2013327-0036-54362,12:50:00,12:50:00,300620,22,Annone Brianza - posta,0,0,12.810
A2013327-0036-54362,12:52:00,12:52:00,300071,23,Annone Brianza - posta,0,0,13.584
A2013327-0036-54362,12:53:00,12:53:00,300622,24,Annone Brianza - posta,0,0,13.963
A2013327-0036-54362,12:54:00,12:54:00,300424,25,Annone Brianza - posta,0,0,14.197
A2013327-0036-54362,12:55:00,12:55:00,300425,26,Annone Brianza - posta,0,0,14.565
A2013327-0036-54362,12:55:30,12:55:30,300624,27,Annone Brianza - posta,0,0,14.852
A2013327-0036-54362,12:56:00,12:56:00,300427,28,Annone Brianza - posta,0,0,16.321
A2013327-0036-54362,12:57:00,12:57:00,300199,29,,0,0,16.817
A2013327-0054-54363,13:45:00,13:45:00,300952,1,Annone Brianza - posta,0,0,0.000
A2013327-0054-54363,13:50:00,13:50:00,300211,2,Annone Brianza - posta,0,0,1.049
A2013327-0054-54363,13:51:00,13:51:00,300023,3,Annone Brianza - posta,0,0,1.394
A2013327-0054-54363,13:52:00,13:52:00,300214,4,Annone Brianza - posta,0,0,1.829
A2013327-0054-54363,13:54:00,13:54:00,300020,5,Annone Brianza - posta,0,0,2.636
A2013327-0054-54363,14:01:00,14:01:00,300021,6,Annone Brianza - posta,0,0,3.595
A2013327-0054-54363,14:02:00,14:02:00,300076,7,Annone Brianza - posta,0,0,4.090
A2013327-0054-54363,14:03:00,14:03:00,300604,8,Annone Brianza - posta,0,0,4.766
A2013327-0054-54363,14:04:00,14:04:00,300605,9,Annone Brianza - posta,0,0,5.135
A2013327-0054-54363,14:05:00,14:05:00,300201,10,Annone Brianza - posta,0,0,6.144
A2013327-0054-54363,14:06:00,14:06:00,300202,11,Annone Brianza - posta,0,0,6.842
A2013327-0054-54363,14:07:00,14:07:00,300191,12,Annone Brianza - posta,0,0,7.273
A2013327-0054-54363,14:08:00,14:08:00,300607,13,Annone Brianza - posta,0,0,7.720
A2013327-0054-54363,14:09:00,14:09:00,300614,14,Annone Brianza - posta,0,0,8.122
A2013327-0054-54363,14:10:00,14:10:00,300615,15,Annone Brianza - posta,0,0,9.042
A2013327-0054-54363,14:11:00,14:11:00,300616,16,Annone Brianza - posta,0,0,9.582
A2013327-0054-54363,14:12:00,14:12:00,300617,17,Annone Brianza - posta,0,0,10.192
A2013327-0054-54363,14:13:00,14:13:00,300197,18,Annone Brianza - posta,0,0,10.613
A2013327-0054-54363,14:14:00,14:14:00,300619,19,Annone Brianza - posta,0,0,10.924
A2013327-0054-54363,14:17:00,14:17:00,300198,20,Annone Brianza - posta,0,0,11.546
A2013327-0054-54363,14:18:00,14:18:00,300422,21,Annone Brianza - posta,0,0,12.111
A2013327-0054-54363,14:20:00,14:20:00,300620,22,Annone Brianza - posta,0,0,12.810
A2013327-0054-54363,14:22:00,14:22:00,300071,23,Annone Brianza - posta,0,0,13.584
A2013327-0054-54363,14:23:00,14:23:00,300622,24,Annone Brianza - posta,0,0,13.963
A2013327-0054-54363,14:24:00,14:24:00,300424,25,Annone Brianza - posta,0,0,14.197
A2013327-0054-54363,14:25:00,14:25:00,300425,26,Annone Brianza - posta,0,0,14.565
A2013327-0054-54363,14:25:30,14:25:30,300624,27,Annone Brianza - posta,0,0,14.852
A2013327-0054-54363,14:26:00,14:26:00,300427,28,Annone Brianza - posta,0,0,16.321
A2013327-0054-54363,14:27:00,14:27:00,300199,29,,0,0,16.817
A2013327-0232-54364,14:15:00,14:15:00,L00895,1,Annone Brianza - posta,0,0,0.000
A2013327-0232-54364,14:15:10,14:15:10,300952,2,Annone Brianza - posta,0,0,0.774
A2013327-0232-54364,14:22:00,14:22:00,300211,3,Annone Brianza - posta,0,0,1.823
A2013327-0232-54364,14:23:00,14:23:00,300023,4,Annone Brianza - posta,0,0,2.168
A2013327-0232-54364,14:24:00,14:24:00,300214,5,Annone Brianza - posta,0,0,2.603
A2013327-0232-54364,14:26:00,14:26:00,300020,6,Annone Brianza - posta,0,0,3.410
A2013327-0232-54364,14:28:00,14:28:00,300021,7,Annone Brianza - posta,0,0,4.369
A2013327-0232-54364,14:31:00,14:31:00,300076,8,Annone Brianza - posta,0,0,4.864
A2013327-0232-54364,14:33:00,14:33:00,300604,9,Annone Brianza - posta,0,0,5.540
A2013327-0232-54364,14:34:00,14:34:00,300605,10,Annone Brianza - posta,0,0,5.909
A2013327-0232-54364,14:36:00,14:36:00,300201,11,Annone Brianza - posta,0,0,6.918
A2013327-0232-54364,14:37:00,14:37:00,300202,12,Annone Brianza - posta,0,0,7.616
A2013327-0232-54364,14:39:00,14:39:00,300191,13,Annone Brianza - posta,0,0,8.047
A2013327-0232-54364,14:40:00,14:40:00,300607,14,Annone Brianza - posta,0,0,8.494
A2013327-0232-54364,14:41:00,14:41:00,300614,15,Annone Brianza - posta,0,0,8.896
A2013327-0232-54364,14:42:00,14:42:00,300615,16,Annone Brianza - posta,0,0,9.816
A2013327-0232-54364,14:43:00,14:43:00,300616,17,Annone Brianza - posta,0,0,10.356
A2013327-0232-54364,14:43:10,14:43:10,300617,18,Annone Brianza - posta,0,0,10.966
A2013327-0232-54364,14:44:00,14:44:00,300197,19,Annone Brianza - posta,0,0,11.387
A2013327-0232-54364,14:46:00,14:46:00,300619,20,Annone Brianza - posta,0,0,11.698
A2013327-0232-54364,14:49:00,14:49:00,300198,21,Annone Brianza - posta,0,0,12.320
A2013327-0232-54364,14:51:00,14:51:00,300422,22,Annone Brianza - posta,0,0,12.885
A2013327-0232-54364,14:52:00,14:52:00,300620,23,Annone Brianza - posta,0,0,13.584
A2013327-0232-54364,14:54:00,14:54:00,300071,24,Annone Brianza - posta,0,0,14.343
A2013327-0232-54364,14:55:00,14:55:00,300622,25,Annone Brianza - posta,0,0,14.951
A2013327-0232-54364,14:56:00,14:56:00,300424,26,Annone Brianza - posta,0,0,15.185
A2013327-0232-54364,14:57:00,14:57:00,300425,27,Annone Brianza - posta,0,0,15.553
A2013327-0232-54364,15:00:00,15:00:00,300624,28,Annone Brianza - posta,0,0,15.840
A2013327-0232-54364,15:01:00,15:01:00,300427,29,Annone Brianza - posta,0,0,17.309
A2013327-0232-54364,15:02:00,15:02:00,300199,30,,0,0,17.805
A2013327-0040-54365,15:45:00,15:45:00,300952,1,Galbiate - autostazione,0,0,0.000
A2013327-0040-54365,15:46:00,15:46:00,300211,2,Galbiate - autostazione,0,0,1.049
A2013327-0040-54365,15:47:00,15:47:00,300023,3,Galbiate - autostazione,0,0,1.394
A2013327-0040-54365,15:48:00,15:48:00,300214,4,Galbiate - autostazione,0,0,1.829
A2013327-0040-54365,15:50:00,15:50:00,300020,5,Galbiate - autostazione,0,0,2.636
A2013327-0040-54365,15:55:00,15:55:00,300021,6,Galbiate - autostazione,0,0,3.595
A2013327-0040-54365,15:56:00,15:56:00,300076,7,Galbiate - autostazione,0,0,4.090
A2013327-0040-54365,15:57:00,15:57:00,300604,8,Galbiate - autostazione,0,0,4.766
A2013327-0040-54365,15:58:00,15:58:00,300605,9,Galbiate - autostazione,0,0,5.135
A2013327-0040-54365,16:00:00,16:00:00,300201,10,Galbiate - autostazione,0,0,6.144
A2013327-0040-54365,16:01:00,16:01:00,300202,11,Galbiate - autostazione,0,0,6.842
A2013327-0040-54365,16:07:00,16:07:00,300191,12,,0,0,7.273
A2013327-0130-54366,17:45:00,17:45:00,300952,1,Annone Brianza - posta,0,0,0.000
A2013327-0130-54366,17:50:00,17:50:00,300211,2,Annone Brianza - posta,0,0,1.049
A2013327-0130-54366,17:51:00,17:51:00,300023,3,Annone Brianza - posta,0,0,1.394
