scenario_id,topology_family,seed_name,public_route_count,optional_extension_count,public_explicit_anchor_count,extension_explicit_anchor_count,public_intercepted_anchor_count,extension_intercepted_anchor_count,public_intercepted_existing_stop_count,public_intercepted_proposed_stop_count,extension_intercepted_existing_stop_count,extension_intercepted_proposed_stop_count,public_leg_count,public_distance_km,public_runtime_min,public_resolved_leg_count,public_quantified_leg_count,public_unknown_leg_count,public_resolved_distance_km,public_quantified_distance_km,public_unknown_distance_km,extension_leg_count,extension_distance_km,extension_runtime_min,extension_resolved_leg_count,extension_quantified_leg_count,extension_unknown_leg_count,extension_resolved_distance_km,extension_quantified_distance_km,extension_unknown_distance_km
P2_327f5ba28c59d09e,two_radial_out_and_back_feeders,,2,0,3,0,11,0,6,4,0,0,4,17.4338703,30.860823339999996,0,4,0,0.0,17.4338703,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_3281243ba2235967,two_radial_out_and_back_feeders,,2,0,3,0,11,0,6,4,0,0,4,13.075674554999999,26.278904732,0,4,0,0.0,13.075674554999999,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32853da8720a73ab,two_radial_out_and_back_feeders,,2,0,3,0,10,0,9,0,0,0,4,11.437893917,19.87708282,0,4,0,0.0,11.437893917,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_328bd867f1227ee4,two_radial_out_and_back_feeders,,2,0,3,0,13,0,3,9,0,0,4,13.432414824,28.255195972,0,4,0,0.0,13.432414824,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_329427e50f5bbdcf,two_radial_out_and_back_feeders,,2,0,3,0,13,0,6,6,0,0,4,17.914855352,30.375992207000003,0,4,0,0.0,17.914855352,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_329915f921ca8925,two_radial_out_and_back_feeders,,2,0,3,0,7,0,3,3,0,0,4,12.793869219,23.328233605,0,4,0,0.0,12.793869219,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32a2fa8b9dc4c9fa,two_radial_out_and_back_feeders,,2,0,3,0,16,0,9,6,0,0,4,18.686312878,34.622737426,0,4,0,0.0,18.686312878,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32b1984c1e14bab0,two_radial_out_and_back_feeders,,2,0,3,0,13,0,6,6,0,0,4,19.309256171999998,38.625952096999995,0,4,0,0.0,19.309256171999998,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32b4d77f46444443,two_radial_out_and_back_feeders,,2,0,3,0,7,0,4,2,0,0,4,9.193924138,18.78292185,0,4,0,0.0,9.193924138,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32b8df4a5a1d1f65,two_radial_out_and_back_feeders,,2,0,3,0,7,0,4,2,0,0,4,12.249651946,25.408202169,0,2,2,0.0,5.093446167,7.156205779,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32bfd608b2e276d3,two_radial_out_and_back_feeders,,2,0,3,0,7,0,4,2,0,0,4,15.286095286000002,27.07857956,0,4,0,0.0,15.286095286000002,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32c3a350d537bce5,two_radial_out_and_back_feeders,,2,0,3,0,6,0,4,1,0,0,4,11.714892552,23.894295775,0,2,2,0.0,4.558686773,7.156205779,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32c42c61c7dba63c,two_radial_out_and_back_feeders,,2,0,3,0,7,0,2,4,0,0,4,10.958880111,25.608399166999998,0,4,0,0.0,10.958880111,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32c60c1f1ec647a9,two_radial_out_and_back_feeders,,2,0,3,0,14,0,9,4,0,0,4,17.032802095,31.779812789,0,4,0,0.0,17.032802095,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32ce17e046eb0910,two_radial_out_and_back_feeders,,2,0,3,0,10,0,7,2,0,0,4,18.059326427000002,33.346333554,0,4,0,0.0,18.059326427000002,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32d1a3d8113e2a2c,two_radial_out_and_back_feeders,,2,0,3,0,7,0,1,5,0,0,4,9.041458785,19.603414943,0,4,0,0.0,9.041458785,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32d4748e5100b437,two_radial_out_and_back_feeders,,2,0,3,0,17,0,10,6,0,0,4,17.579057567,30.149161151,0,4,0,0.0,17.579057567,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32e643eb137b352f,two_radial_out_and_back_feeders,,2,0,3,0,10,0,5,4,0,0,4,12.611855609000001,23.442749874,0,4,0,0.0,12.611855609000001,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32e820b29e2473e7,two_radial_out_and_back_feeders,,2,0,3,0,13,0,8,4,0,0,4,21.641066912,40.746641642,0,4,0,0.0,21.641066912,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32ec0bbe6ec6f47e,two_radial_out_and_back_feeders,,2,0,3,0,5,0,2,2,0,0,4,5.961785472,12.443583807,0,4,0,0.0,5.961785472,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32ece656947aebd0,two_radial_out_and_back_feeders,,2,0,3,0,8,0,1,6,0,0,4,22.243274663,47.69907838,0,4,0,0.0,22.243274663,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32ed7cb0b4645b7f,two_radial_out_and_back_feeders,,2,0,3,0,6,0,2,3,0,0,4,9.104199003,17.85117347,0,4,0,0.0,9.104199003,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_32fef88e285c6597,two_radial_out_and_back_feeders,,2,0,3,0,17,0,9,7,0,0,4,19.297367742,37.461785090999996,0,4,0,0.0,19.297367742,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_330059bd2bec7be7,two_radial_out_and_back_feeders,,2,0,3,0,12,0,6,5,0,0,4,14.869964107000001,28.041059291,0,4,0,0.0,14.869964107000001,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_33026a185a9e32c2,two_radial_out_and_back_feeders,,2,0,3,0,14,0,11,2,0,0,4,20.436093143999997,36.665505757,0,4,0,0.0,20.436093143999997,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_33033b8dca5ed539,two_radial_out_and_back_feeders,,2,0,3,0,12,0,9,2,0,0,4,16.363024611,28.844390807,0,4,0,0.0,16.363024611,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_33043c99ab8ac73f,two_radial_out_and_back_feeders,,2,0,3,0,9,0,3,5,0,0,4,7.929387106,17.487922574,0,4,0,0.0,7.929387106,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
