candidate_id,population_unit_id,walk_min_to_candidate,building_piece_population_model,already_covered_10min,municipality_code
P2V2S_0005,20230101_000000::RLB-f8abbece-c2cb-4af3-b19a-113ab421755d::SEC=970580000014,4.4868286556001795,0.8336456820445324,False,097058
P2V2S_0005,20230101_000000::RLB-f8e14285-2eea-492e-adf2-5f67e88d7dd7::SEC=970580000014,5.132762575285629,9.416249297557918,False,097058
P2V2S_0005,20230101_000000::RLB-fcd501a1-aac2-475d-a9be-bf7c2c43656e::SEC=970580000014,4.425624399962472,0.7947578971669967,False,097058
P2V2S_0005,20230101_000000::RLB-ffa9fc29-c257-4f4e-b96c-2624b859d981::SEC=970580000014,5.092503270181318,0.981421360099298,False,097058
P2V2S_0005,20230101_000000::RLB-24ae1957-07ad-4271-8cb6-5dc9bc6d309f::SEC=970580000015,6.532654607810385,2.22027039071271,False,097058
P2V2S_0005,20230101_000000::RLB-2d4ad6bd-7bba-4b67-93fb-960e667a1fa1::SEC=970580000015,8.016294425974326,3.1356917825010897,False,097058
P2V2S_0005,20230101_000000::RLB-45550c2c-8881-48e2-b598-437ea6159cab::SEC=970580000015,6.748017661101587,1.914295322909094,False,097058
P2V2S_0005,20230101_000000::RLB-5eed36e7-8776-4d1b-a643-b64e283890cc::SEC=970580000015,7.494592979503236,0.3294197304668246,False,097058
P2V2S_0005,20230101_000000::RLB-61d340e5-ee29-490c-8414-5742cf3fc309::SEC=970580000015,7.267945257925847,0.7251906975402851,False,097058
P2V2S_0005,20230101_000000::RLB-750121fa-33d3-4ff0-87cc-92f605732624::SEC=970580000015,7.162796297502858,1.4631706921650482,False,097058
P2V2S_0005,20230101_000000::RLB-8674957a-8b41-4c31-ad7f-a7b2b766e44a::SEC=970580000015,7.776861147699977,1.9023548211691224,False,097058
P2V2S_0005,20230101_000000::RLB-a4fb97c7-61a6-43aa-b0d6-1253ea9b1095::SEC=970580000015,7.611846449638906,1.228812046141457,False,097058
P2V2S_0005,20230101_000000::RLB-cb8d9b77-e00e-4fad-bd06-c13b8d133d17::SEC=970580000015,7.3025416678937525,1.6846691918886827,False,097058
P2V2S_0005,20230101_000000::RLB-dddf004d-c86b-438d-a9f8-a32c747001e0::SEC=970580000015,7.119608579984022,2.422235213282942,False,097058
P2V2S_0005,20230101_000000::RLB-f39ac67f-192b-4ed8-90cc-bdc6671a64cd::SEC=970580000015,7.343770223355228,4.134297495054695,False,097058
P2V2S_0005,20230101_000000::RLB-1cf6bde3-e2b4-468f-ad1d-753c664c438d::SEC=970580000016,7.505726587987973,7.114541864625761,False,097058
P2V2S_0005,20230101_000000::RLB-1db5ba36-b050-42ea-bac8-36ea589abea1::SEC=970580000016,7.9322079627315665,7.854910232421081,False,097058
