plan_id,scenario_id,topology_family,uniform_headway_min,span_id,span_minutes,calendar_id,annual_service_days,exact_annual_bus_km,public_route_count,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_structurally_addressable_worker_od_mass_upper_bound,stress_case_count,stress_min_connection_match_share,stress_median_connection_match_share,stress_p10_connection_match_share,stress_max_unmatched_connection_event_count,stress_median_unmatched_connection_event_count,stress_max_incomplete_route_count,stress_complete_all_routes_case_count,stress_complete_all_routes_case_share,stress_median_route_unweighted_mean_gap_min,stress_p90_route_unweighted_mean_gap_min,stress_worst_route_weighted_mean_gap_min,stress_max_fleet_recovery15,stress_fleet_recovery15_escalation_case_count,stress_max_vehicle_cycle_hours_per_service_day,baseline_exact_fleet_recovery15,public_explicit_existing_stop_count,public_explicit_proposed_stop_count,public_explicit_field_check_pending_count,current_worst_municipality_access_lower_bound_10min,hard_current_worst_municipality_lower_bound_nonregression_pass,known_current_municipal_lower_bound_regression_count_10min,known_current_municipal_lower_bound_regression_codes_10min_json,full_current_service_baseline_complete,weighted_composite_score_used,full_gjt_calculated,missed_connection_probability_inferred,passenger_route_weights_inferred,primary_selected,runner_up_selected,robust_frontier_classes,robust_frontier_member
P2PLAN_0185db16aba79177,P2_bab8ad99e3603982,hybrid_interlined,30,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,103302.063705,2,0.054041232219,0.126931299645,0.183037387245,5.0341214e-05,5.0341214e-05,0.010743097632,356.0,81,0.9863945578231292,0.9863945578231292,0.9863945578231292,4,4,2,0,0.0,10.767747670281615,20.212487308963865,20.77641062861387,2,0,11.611038774366667,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_02391cf50d2c96df,P2_3952117a13ec7506,two_independent_loops,60,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,96587.666378,2,0.131669485969,0.279851259256,0.367052696251,0.035148434382,0.13167864373,0.1719969483,567.0,81,0.9789473684210527,0.9894736842105263,0.9789473684210527,4,2,2,0,0.0,22.812818851326774,25.882831636676777,33.31417390466254,2,0,12.010741674053333,2,4,1,1,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_02d05e32f74774dd,P2_bc1e37be7e7a349b,single_compact_loop,30,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,109743.454939,1,0.069467514842,0.167197901645,0.242930055834,0.033694851388,0.055548320348,0.063137253657,641.0,81,0.984375,0.9921875,0.984375,2,1,1,0,0.0,15.109276878963867,19.771745480781618,22.911224758146123,2,0,12.075423311466666,2,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_062fe44f9b7973e5,P2_d8dce4f9ed44fba4,blank_slate,30,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,108826.407589,1,0.089644584924,0.205491097133,0.273710136617,0.0,0.0,0.0,375.0,81,0.9795918367346939,0.9863945578231292,0.9795918367346939,3,2,1,0,0.0,16.206594597463866,17.389654585113867,17.889654585113867,2,36,10.500180499118333,1,2,0,0,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_06a9dc6b92f2426e,P2_53fd2d4d99e137fc,blank_slate,20,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,97127.097588,1,0.065917856243,0.155349483895,0.204006783968,0.0,0.000465712767,0.009189912991,0.0,81,0.9726775956284153,0.9944444444444445,0.9834254143646409,5,1,1,0,0.0,15.71277252423645,16.88039006458645,17.38039006458645,2,0,15.296953730391667,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_06b6b389dad0888e,P2_a7143f626fa3e4c8,single_compact_loop,15,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,98667.344176,1,0.095430465648,0.217128947577,0.253311237537,0.0,0.0,0.0,221.0,81,0.9947368421052631,0.9947368421052631,0.9947368421052631,1,1,1,27,0.3333333333333333,12.794769481557806,15.038004977540712,16.539172764399584,2,0,15.55431750784,2,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_06d66bd978ce80ab,P2_dfbf7cf8ad9ccf55,interlined_figure8,60,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,101488.358496,2,0.138423940656,0.304097839735,0.403660370424,0.077996558177,0.129866830471,0.203333660728,1055.0,81,0.9789473684210527,0.9894736842105263,0.9789473684210527,4,2,2,0,0.0,22.139558635001777,27.31986248148754,31.55441874646254,2,0,14.72177449528,2,3,3,3,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_07b3709044a1562c,P2_5d984357c1aadfda,blank_slate,30,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,108006.144471,1,0.080372653546,0.185898617437,0.248125028858,0.0,0.006505370732,0.009189912991,490.0,81,0.9727891156462585,0.9930555555555556,0.9862068965517241,4,1,1,0,0.0,17.044332672731617,19.548707414781614,20.553082156831614,2,0,15.476017333811667,2,3,0,0,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_09983027127b0cfe,P2_52efec20a7f89f42,single_compact_loop,60,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,107938.698057,1,0.133995379885,0.281984688831,0.346469132191,0.007278943943,0.032939579786,0.045773761307,1055.0,81,0.9787234042553191,0.9893617021276596,0.9787234042553191,2,1,1,0,0.0,22.36451164776254,26.368211341562542,28.368211341562542,2,18,12.810852435146666,1,3,1,1,0.0,true,3,"[""097010"",""097058"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_0aac7503dc88e8d1,P2_32209b4bbc62cfb6,single_compact_loop,30,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,111003.362047,1,0.095674794311,0.223651318187,0.314206133096,0.0,5.0341214e-05,5.0341214e-05,733.0,81,0.9920634920634921,0.9920634920634921,0.9920634920634921,1,1,1,27,0.3333333333333333,17.436784836081614,21.326264113446122,24.64200558596387,2,0,16.677021628586665,2,3,1,1,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_0acd243442e38824,P2_8031197355654327,blank_slate,20,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,96110.241928,1,0.050395480412,0.124184246283,0.182836849837,0.0,5.0341214e-05,0.009189912991,221.0,81,0.9726775956284153,0.9944444444444445,0.9834254143646409,5,1,1,0,0.0,14.142746506509035,17.316016748057702,18.35078854023645,2,0,13.12254233125,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_0bc9329646c509db,P2_ebdaaf1baa144ee0,single_compact_loop,60,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,106109.785702,1,0.051603185214,0.131734781877,0.203897683849,5.0341214e-05,5.0341214e-05,0.010743097632,1308.0,81,0.9787234042553191,0.9893617021276596,0.9787234042553191,2,1,1,0,0.0,20.226368169711975,29.60837427166254,31.28602284086254,1,0,10.908871605973333,1,0,4,4,0.0,true,3,"[""097010"",""097058"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_0c809439e81a7930,P2_1240a7f3c4d31299,blank_slate,30,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,108677.258009,1,0.073785804381,0.151342286734,0.183770644809,0.0,0.0,0.0,956.0,81,0.9862068965517241,0.9930555555555556,0.9862068965517241,2,1,1,0,0.0,15.588793570281616,17.889159696781615,17.889159696781615,2,0,20.108300449516666,2,0,4,4,0.0,true,4,"[""097010"",""097058"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_0cc4c28176b7f776,P2_2a5313f45e8e6c17,interlined_figure8,60,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,107633.846216,2,0.139374641737,0.313286059133,0.420779748749,0.0,0.0,0.000465712767,733.0,81,0.9789473684210527,0.9894736842105263,0.9789473684210527,4,2,2,0,0.0,22.6500398388929,25.57102437166254,28.32919703321254,3,18,17.221567094613334,2,3,3,3,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_0e297489011ecb6f,P2_0ffe721d74a786cf,single_compact_loop,30,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,110355.113291,1,0.116568545999,0.236790601492,0.292316453755,0.0,0.0,0.00566028293,90.0,81,0.9727891156462585,0.9862068965517241,0.9862068965517241,4,2,1,0,0.0,17.066222881531612,21.705702158896123,24.810688752713872,2,0,18.471023722875,2,1,2,2,0.0,true,2,"[""097010"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_0f483ee770626eaf,P2_bfbb9d6c4188ab18,blank_slate,60,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,107900.61697,1,0.08075166393,0.194842164745,0.280354541021,0.0,0.019833047594,0.093473095134,1367.0,81,0.9787234042553191,0.9893617021276596,0.9787234042553191,2,1,1,0,0.0,22.442087904862543,26.61350100646254,27.61350100646254,2,36,13.302811764693333,1,1,3,3,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_0fac469ed3be116b,P2_39309e97f4fa3d4d,blank_slate,20,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,101432.28524,1,0.09851741113,0.234141220948,0.278320318096,0.0,0.0,0.0,221.0,81,0.9726775956284153,0.9890710382513661,0.9834254143646409,5,2,1,0,0.0,14.106924999559034,15.907213611393654,18.255171545786453,2,0,20.411923366908333,2,2,2,2,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_1048c1536058930f,P2_4bf5dfb6b345f7ce,blank_slate,60,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,103685.562463,1,0.100623384042,0.240002993083,0.315249788018,0.033694851388,0.062574266565,0.074188964284,641.0,81,0.9787234042553191,0.9893617021276596,0.9787234042553191,2,1,1,0,0.0,21.598769506211976,30.52118404371254,31.52118404371254,1,0,10.10372948856,1,3,1,1,0.0,true,2,"[""097010"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_1144a000d71a698c,P2_3e56c372e7f43809,single_compact_loop,60,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,103268.025512,1,0.09100749487,0.209522455427,0.263457146566,0.0,0.0,0.0,956.0,81,0.9908256880733946,0.9908256880733946,0.9908256880733946,1,1,1,27,0.3333333333333333,21.055367843781617,29.893820243668937,31.893820243668937,1,0,12.439170604078333,1,1,3,3,0.0,true,2,"[""097010"",""097074""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_11a0a12ba0b1b799,P2_e3144a389b860f58,single_compact_loop,30,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,100626.227404,1,0.070148721939,0.189422990515,0.252829648743,0.033694851388,0.055548320348,0.063137253657,641.0,81,0.9841269841269841,0.9920634920634921,0.9841269841269841,2,1,1,0,0.0,16.807580799131614,21.722957716146123,22.748855355796124,2,0,13.637198971893334,2,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_11ae71ec7bc9ff42,P2_e4b92caba131562a,single_compact_loop,20,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,108584.565049,1,0.04676944458,0.121359780663,0.186539274648,0.0,0.0,0.0,643.0,81,0.972972972972973,0.9945054945054945,0.9836065573770492,5,1,1,0,0.0,14.394711068159033,15.016310337794332,16.483556736155748,2,0,12.779181918253334,2,0,2,2,0.0,true,4,"[""097010"",""097058"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_12882747dc9e8515,P2_661654da5f884394,blank_slate,30,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,106659.583841,1,0.073553829665,0.17792427326,0.237261308075,0.0,0.000465712767,0.013951238382,134.0,81,0.9841269841269841,0.9921875,0.984375,2,1,1,0,0.0,15.181214456213867,21.157958535396123,22.891956315146118,2,0,13.145573949066666,2,1,2,2,0.0,true,2,"[""097010"",""097074""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_12b2dd8f558cf8d3,P2_48c394c239c6771c,blank_slate,60,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,107938.698057,1,0.133995379885,0.281984688831,0.346469132191,0.007278943943,0.032939579786,0.045773761307,1055.0,81,0.9787234042553191,0.9893617021276596,0.9787234042553191,2,1,1,0,0.0,22.36451164776254,26.368211341562542,28.368211341562542,2,18,12.810852435146666,1,3,1,1,0.0,true,3,"[""097010"",""097058"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_12bec39f39cae053,P2_3d110befe0bda5e7,single_compact_loop,20,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,99575.136251,1,0.06319969283,0.166724548334,0.203069918834,0.0,0.0,0.0,490.0,81,0.972972972972973,0.9945054945054945,0.9836065573770492,5,1,1,0,0.0,14.426171086778325,15.04426390494433,16.548904691355744,2,0,12.657199068546667,2,1,1,1,0.0,true,4,"[""097010"",""097058"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_135ad4d9354dc104,P2_32209b4bbc62cfb6,single_compact_loop,60,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,77915.821437,1,0.095674794311,0.223651318187,0.314206133096,0.0,5.0341214e-05,5.0341214e-05,733.0,81,0.9893617021276596,0.9893617021276596,0.9893617021276596,1,1,1,27,0.3333333333333333,24.847183862511976,28.673929603144792,32.05240461239423,1,0,8.338510814293333,1,3,1,1,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_13c01153640b96d4,P2_2accba37a46653fb,single_compact_loop,60,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,105650.627277,1,0.074554775408,0.197433956518,0.264277129304,0.0,0.0,0.0,956.0,81,0.9811320754716981,0.9813084112149533,0.9811320754716981,2,2,1,0,0.0,27.613955944982692,31.29038493860044,34.9686868116959,2,9,13.60028702682,1,1,3,3,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_14c22a06ed9a4859,P2_067e6c7ae6cb14c4,blank_slate,15,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,109651.191705,1,0.06319969283,0.166724548334,0.203069918834,0.0,0.0,0.0,490.0,81,0.9817351598173516,0.9908256880733946,0.9817351598173516,4,2,1,0,0.0,12.560557370692209,15.01304019321278,16.265157432221653,2,0,16.725584483436666,2,1,1,1,0.0,true,4,"[""097010"",""097058"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_1572612c170e1459,P2_cc8f147d7d76e109,single_compact_loop,30,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,107656.029458,1,0.099081590954,0.234569034241,0.314122380896,0.0,0.0,0.0,733.0,81,0.9727891156462585,0.9930555555555556,0.9862068965517241,4,1,1,0,0.0,17.934875506481614,19.676473627281617,20.668071748081616,2,0,15.302681172186666,2,2,1,1,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_1599e8cb7bf5e5e7,P2_9e11bf505a0635b2,blank_slate,20,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,103670.426521,1,0.081009852531,0.214104728558,0.278417422375,0.0,0.0,0.0,221.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,14.167524512491836,15.40689708528738,16.15689708528738,2,0,17.04345186304,2,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_168cba6e1c0d8790,P2_82d7a3cefa19ec5a,two_radial_out_and_back_feeders,20,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,104866.195949,2,0.081677995931,0.205999545234,0.268511581943,0.0,0.0,0.0,447.0,81,0.9874213836477987,0.9937106918238994,0.9874213836477987,4,2,2,27,0.3333333333333333,14.312062239409034,15.18044179444657,16.13366974339657,4,9,14.03201086688,3,2,0,0,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_16ff1dff2703be51,P2_d829af60b7c029c9,single_compact_loop,30,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,96749.00897,1,0.096024205604,0.21717760723,0.303293861766,0.0,0.000465712767,0.013951238382,375.0,81,0.9841269841269841,0.9920634920634921,0.9841269841269841,2,1,1,0,0.0,15.807245743281614,23.251985381963866,24.63050629116387,2,0,18.307978667946667,2,1,3,3,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_17b3d0e54c04cfea,P2_f0a0176cad91088e,blank_slate,60,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,77915.821437,1,0.095674794311,0.223651318187,0.314206133096,0.0,5.0341214e-05,5.0341214e-05,733.0,81,0.9893617021276596,0.9893617021276596,0.9893617021276596,1,1,1,27,0.3333333333333333,24.847183862511976,28.673929603144792,32.05240461239423,1,0,8.338510814293333,1,3,1,1,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_1a6ac4355ace8793,P2_e44e1ad363b4503e,single_compact_loop,30,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,105417.65718,1,0.073553829665,0.17792427326,0.237261308075,0.0,0.000465712767,0.013951238382,134.0,81,0.9727891156462585,0.9930555555555556,0.9862068965517241,4,1,1,0,0.0,18.01847925803162,19.752477037781617,20.73647481753162,2,0,15.199569878608333,2,1,2,2,0.0,true,2,"[""097010"",""097074""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_1b30b0b4f8de5f28,P2_7dc1c06373d423af,blank_slate,30,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,109208.598787,1,0.048534906161,0.127271091126,0.198203098958,0.0,0.0,0.0,1017.0,81,0.9841269841269841,0.9920634920634921,0.9841269841269841,2,1,1,0,0.0,16.766935462781614,21.93896667739612,24.929123164213866,2,0,16.648609397066668,2,0,3,3,0.0,true,4,"[""097010"",""097058"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_1dbb82133a88bb64,P2_67a1c69667ab7203,hybrid_interlined,20,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,104866.195949,2,0.081677995931,0.205999545234,0.268511581943,0.0,0.0,0.0,447.0,81,0.9874213836477987,0.9937106918238994,0.9874213836477987,4,2,2,27,0.3333333333333333,14.312062239409034,15.18044179444657,16.13366974339657,4,9,14.03201086688,3,2,0,0,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_1e9d78ce41789909,P2_3e9262447422e26a,blank_slate,60,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,107708.700281,1,0.051603185214,0.131734781877,0.203897683849,5.0341214e-05,5.0341214e-05,0.010743097632,1308.0,81,0.9908256880733946,0.9908256880733946,0.9908256880733946,1,1,1,27,0.3333333333333333,20.315969143281617,29.550712844018943,31.22836141321894,1,0,12.954285032093333,1,0,4,4,0.0,true,3,"[""097010"",""097058"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_1ed385aac063e524,P2_0cb6579dbfb6c21d,single_compact_loop,15,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,105908.9021,1,0.080335421758,0.204655275342,0.247658135595,0.0,0.0,0.0,221.0,81,0.9894736842105263,0.9947368421052631,0.9894736842105263,2,1,1,27,0.3333333333333333,13.319833164157806,15.312762408387023,17.125361709799584,2,0,13.770447757653333,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_1f23571e952e750c,P2_9b0e07f1e04fa248,single_compact_loop,60,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,106242.285575,1,0.162592736817,0.303194432711,0.373691989625,0.0,0.0,0.0,753.0,81,0.963302752293578,0.9813084112149533,0.9813084112149533,4,2,1,0,0.0,28.849862179382693,30.94903199790044,32.94903199790044,1,0,12.60509879124,1,3,1,1,0.0,true,1,"[""097074""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_1fa35fc1cd855eb0,P2_3058c75ede542cb2,single_compact_loop,20,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,107540.712971,1,0.077922907049,0.197092455187,0.253408341817,0.0,0.0,0.0,221.0,81,0.972972972972973,0.9945054945054945,0.9836065573770492,5,1,1,0,0.0,14.428099932528326,15.046192750694331,16.520079685255745,2,0,12.7110057466,2,2,0,0,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_21f12ca49d29fcb6,P2_7f26258bf6987fcd,single_compact_loop,15,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,111249.466399,1,0.08342236724,0.221667548714,0.272667216154,0.0,0.0,0.0,221.0,81,0.9894736842105263,0.9947368421052631,0.9894736842105263,2,1,1,27,0.3333333333333333,14.207713408548932,15.101364128595899,16.235343589207805,3,0,21.968186531306667,3,1,2,2,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_2409bc3be747e629,P2_d2d270f92e2b6996,single_compact_loop,60,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,107900.61697,1,0.08075166393,0.194842164745,0.280354541021,0.0,0.019833047594,0.093473095134,1367.0,81,0.9787234042553191,0.9893617021276596,0.9787234042553191,2,1,1,0,0.0,22.442087904862543,26.61350100646254,27.61350100646254,2,36,13.302811764693333,1,1,3,3,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_246a712c3fcab97d,P2_1d6d9059fae20b5a,single_compact_loop,20,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,100566.720971,1,0.089644584924,0.205491097133,0.273710136617,0.0,0.0,0.0,375.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,15.530763091822518,16.717509498894177,17.262319217797014,2,0,13.62185578264,2,2,0,0,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_246ac789dc137623,P2_efb7898b0d4b89dc,blank_slate,20,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,108882.874294,1,0.04676944458,0.121359780663,0.186539274648,0.0,0.0,0.0,643.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,14.289914763095746,14.9300334384451,16.473691613541835,2,0,10.95358450136,2,0,2,2,0.0,true,4,"[""097010"",""097058"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_276e552b963f2cc7,P2_e66cf45d5e816d61,single_compact_loop,20,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,103670.426521,1,0.081009852531,0.214104728558,0.278417422375,0.0,0.0,0.0,221.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,14.167524512491836,15.40689708528738,16.15689708528738,2,0,17.04345186304,2,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_27932c3a5d247e95,P2_0c070269c9020acb,single_compact_loop,30,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,104763.97767,1,0.094428297761,0.238865786157,0.29758147865,0.0,0.0,0.0,490.0,81,0.9920634920634921,1.0,0.9920634920634921,1,0,1,45,0.5555555555555556,17.950743370281614,21.840222647646122,25.331311862463867,2,0,14.619608118933334,2,1,3,3,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
