scenario_id,topology_family,uniform_headway_min,span_id,span_start_min,span_end_min,reference_budget_feasible_no_extension_policy_count,current_lower_bound_non_regression_pass,minimum_worst_municipality_threshold_margin_vs_current_lower_bound,s8_complete_supported_route_count,s8_incomplete_supported_route_count,territorial_other_core_worker_mass_upper_bound,territorial_other_external_worker_mass_upper_bound,territorial_total_worker_mass_upper_bound_reporting_only,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_operational_unknown_distance_share_lower_bound,public_explicit_field_check_pending_count,public_distance_km,public_runtime_min,public_route_count,equivalent_metric_scenario_count,frontier_timing_key,was_on_prior_robustness_frontier
P2_f1723088ed6ea37e,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H20_CORE_0600_2200,true
P2_f1a29cc488917fa2,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H20_CORE_0600_2200,true
P2_f1c62743b99e7b34,blank_slate,20,CORE_0600_2200,360,1320,3,True,0.0,1,0,490,0,490,0.074403148538,0.200352479844,0.256438196797,0.0,0.0,0.0,0.0,1,8.341260739,14.652708534,1,2,H20_CORE_0600_2200,false
P2_f20c66c8b709f2c6,hybrid_interlined,20,CORE_0600_2200,360,1320,3,True,0.0,2,0,447,0,447,0.070513180432,0.187864901151,0.222486759608,0.0,0.0,0.0,0.0,1,7.448216778,13.41535455,2,2,H20_CORE_0600_2200,false
P2_f26a084a234882f4,blank_slate,20,CORE_0600_2200,360,1320,6,True,0.0,1,0,447,0,447,0.06945090849,0.128758471922,0.171153571988,0.0,0.0,0.0,0.0,2,6.365681007,12.271400103,1,2,H20_CORE_0600_2200,false
P2_f2fd76839f2f871d,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H20_CORE_0600_2200,true
P2_f30079877e9e9a1f,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H20_CORE_0600_2200,false
P2_f310802c44431269,single_compact_loop,20,CORE_0600_2200,360,1320,6,True,0.0,1,0,490,0,490,0.086041434286,0.210009750506,0.252942038261,0.0,0.0,0.0,0.0,0,6.912512264,13.3877557,1,2,H20_CORE_0600_2200,true
P2_f344b298442c4374,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H20_CORE_0600_2200,true
P2_f3d37fa831bda36c,blank_slate,20,CORE_0600_2200,360,1320,3,True,0.0,1,0,221,422,643,0.068081706399,0.188631834721,0.232953465913,0.0,0.0,0.0,0.0,3,8.230676366,17.784780959,1,2,H20_CORE_0600_2200,false
P2_f4559662dbcf65ad,hybrid_interlined,20,CORE_0600_2200,360,1320,9,True,0.0,2,0,221,0,221,0.088154698555,0.162482469802,0.189775944913,0.0,0.0,0.0,0.0,1,5.304324989,10.212848774,2,2,H20_CORE_0600_2200,false
P2_f4757f71abde0520,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H20_CORE_0600_2200,true
P2_f4841ce16349d33f,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H20_CORE_0600_2200,true
P2_f536d420545ee210,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H20_CORE_0600_2200,false
P2_f594882c4db1ac4f,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H20_CORE_0600_2200,true
P2_f595c72d308060b3,two_radial_out_and_back_feeders,20,CORE_0600_2200,360,1320,3,True,0.0,2,0,490,0,490,0.062577310344,0.12272128952,0.164072284902,0.0,0.0,0.0,0.0,2,7.768331553,15.081780791,2,2,H20_CORE_0600_2200,false
P2_f596f5e60c12ac6b,single_compact_loop,20,CORE_0600_2200,360,1320,3,True,0.0,1,0,90,0,90,0.105248975141,0.203559637744,0.244629978285,0.0,0.0,0.0,0.0,3,8.300618229,19.10388129,1,2,H20_CORE_0600_2200,true
P2_f5f1f00e83279bce,hybrid_interlined,20,CORE_0600_2200,360,1320,6,True,0.0,2,0,90,0,90,0.077684782761,0.154410659603,0.194160542129,0.0,0.0,0.0,0.0,0,7.308485946,14.286301853,2,2,H20_CORE_0600_2200,true
P2_f5fe8d7ace8203f5,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H20_CORE_0600_2200,true
P2_f65542f0c8fb0b93,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H20_CORE_0600_2200,true
P2_f665b3802c7116f5,blank_slate,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.088154698555,0.162482469802,0.189775944913,0.0,0.0,0.0,0.0,1,3.436047682,6.638331111,1,2,H20_CORE_0600_2200,true
P2_f66a295c68936cec,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H20_CORE_0600_2200,true
P2_f6952d758938a6e7,blank_slate,20,CORE_0600_2200,360,1320,3,True,0.0,1,0,375,0,375,0.088087609797,0.188237609725,0.253172933898,0.0,0.0,0.0,0.0,0,7.940663284,14.158260684,1,2,H20_CORE_0600_2200,true
P2_f6e18c4dbeab2fa4,blank_slate,20,CORE_0600_2200,360,1320,6,True,0.0,1,0,221,0,221,0.08342236724,0.221667548714,0.272667216154,0.0,0.0,0.0,0.0,2,6.685665048,15.995613521,1,2,H20_CORE_0600_2200,true
P2_f6f962256ce7d46b,single_compact_loop,20,CORE_0600_2200,360,1320,3,True,0.0,1,0,490,0,490,0.087958267657,0.178740189659,0.209457032877,0.0,0.0,0.0,0.0,1,8.472390669,15.823679141,1,2,H20_CORE_0600_2200,false
P2_f70be136ab6ccab8,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H20_CORE_0600_2200,true
P2_f77c2ba98980326c,blank_slate,20,CORE_0600_2200,360,1320,3,True,0.0,1,0,356,488,844,0.075446277788,0.159931714535,0.202977859691,0.0,0.0,0.0,0.0,1,8.217583299,13.280456005,1,2,H20_CORE_0600_2200,false
P2_f78ab074685ab5f4,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H20_CORE_0600_2200,true
P2_f7b61a3f449438ff,trunk_plus_branches,20,CORE_0600_2200,360,1320,3,True,0.0,2,0,0,217,217,0.064652954609,0.177772338199,0.22131852619,0.0,0.0,0.0,0.0,3,5.148157189,13.46936591,2,2,H20_CORE_0600_2200,false
P2_f7ce6f7accfea382,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H20_CORE_0600_2200,false
P2_f817a787ebe1a58a,blank_slate,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.05516616002,0.149040987172,0.177632027558,0.0,0.0,0.0,0.0,3,6.271604314,15.28715431,1,2,H20_CORE_0600_2200,false
P2_f8257c73adb871f3,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H20_CORE_0600_2200,true
P2_f863f36eb844806f,short_turn_overlay,20,CORE_0600_2200,360,1320,3,True,0.0,2,0,221,0,221,0.091241644037,0.179494743173,0.214785025471,0.0,0.0,0.0,0.0,2,4.728125892,11.134437156,2,2,H20_CORE_0600_2200,false
P2_f8e3bc98dec92278,single_compact_loop,20,CORE_0600_2200,360,1320,3,True,0.0,1,0,134,304,438,0.075489810662,0.171295846184,0.204454127899,0.0,0.0,0.0,0.0,4,8.743384527,19.877059313,1,2,H20_CORE_0600_2200,false
P2_f997f9384e7e5f95,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.060786677466,0.115214611952,0.150075560756,0.0,0.0,0.0,0.0,1,2.069205165,4.571521958,1,53,H20_CORE_0600_2200,false
P2_f9ff3de1d8d4b0be,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H20_CORE_0600_2200,true
P2_fa3fbbe74676bc7a,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H20_CORE_0600_2200,true
P2_fa603ab2af99a6aa,single_compact_loop,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.065917856243,0.155349483895,0.204006783968,0.0,0.000465712767,0.009189912991,0.0,1,5.660087272,13.352350807,1,2,H20_CORE_0600_2200,true
P2_fa6df807392b409e,blank_slate,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.052187610683,0.144897651906,0.176266524563,0.0,0.0,0.0,0.0,2,4.355707308,10.654414676,1,2,H20_CORE_0600_2200,false
P2_fac86cd4a456066e,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H20_CORE_0600_2200,true
P2_fb208e80508223bd,hybrid_interlined,20,CORE_0600_2200,360,1320,9,True,0.0,2,0,447,0,447,0.067353466825,0.131704773989,0.177124512322,0.0,0.0,0.0,0.0,2,6.321884171,12.395105283,2,2,H20_CORE_0600_2200,false
P2_fb2b2db56069ac43,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H20_CORE_0600_2200,true
P2_fb8195d8a40b182a,scheduled_extensions,20,CORE_0600_2200,360,1320,6,True,0.0,1,0,134,0,134,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H20_CORE_0600_2200,true
P2_fbf719355e13db91,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H20_CORE_0600_2200,true
P2_fc107f8718e5f2ab,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H20_CORE_0600_2200,true
P2_fc9c230247f63d79,blank_slate,20,CORE_0600_2200,360,1320,6,True,0.0,1,0,490,0,490,0.05486673341,0.159308278303,0.220980382174,0.0,0.0,0.0,0.0,1,6.761595412,13.388144895,1,2,H20_CORE_0600_2200,false
P2_fcb2f22bba59ba1d,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H20_CORE_0600_2200,false
P2_fcdaa8317be3ee38,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H20_CORE_0600_2200,true
P2_fd04b9f785460fde,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H20_CORE_0600_2200,true
P2_fd26529771e16f02,single_compact_loop,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,134,0,134,0.067479056636,0.150612331503,0.210590103171,0.0,0.0,0.0,0.0,0,5.613559584,9.18192687,1,2,H20_CORE_0600_2200,true
P2_fd5a4b5d00a7ee0f,hybrid_interlined,20,CORE_0600_2200,360,1320,3,True,0.0,2,0,134,0,134,0.09244202864,0.176725381259,0.21473041045,0.0,0.0,0.0,0.0,0,8.811195792,15.264416033,2,2,H20_CORE_0600_2200,true
P2_fdce33e078cc4fb8,single_compact_loop,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.077387537646,0.175491366723,0.208807851675,0.0,0.0,0.0,0.0,1,4.405014082,10.603071804,1,2,H20_CORE_0600_2200,true
P2_fe12cd356c4ec68d,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H20_CORE_0600_2200,true
P2_fe25f389d211c16e,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H20_CORE_0600_2200,true
P2_feb09763609cfc0b,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H20_CORE_0600_2200,true
P2_ff442510a9da7ba7,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H20_CORE_0600_2200,true
P2_ff554c3b1eae08bf,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.060786677466,0.115214611952,0.150075560756,0.0,0.0,0.0,0.0,1,2.069205165,4.571521958,1,53,H20_CORE_0600_2200,false
P2_ff58d78e9376b2ab,scheduled_extensions,20,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H20_CORE_0600_2200,true
P2_ff7a22245e05f332,hybrid_interlined,20,CORE_0600_2200,360,1320,3,True,0.0,2,0,221,0,221,0.041048642507,0.109101201131,0.156408070403,0.0,0.003771614222,0.009189912991,0.0,1,8.54803195,15.599094292,2,2,H20_CORE_0600_2200,true
P2_001a61609ccacf8e,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H20_S8_EXTENDED_0530_2400,true
P2_0025a0f6ca8871c3,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H20_S8_EXTENDED_0530_2400,true
P2_00a951c298b51040,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H20_S8_EXTENDED_0530_2400,true
P2_00be2280c8596720,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H20_S8_EXTENDED_0530_2400,true
P2_013869dd79524d40,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H20_S8_EXTENDED_0530_2400,true
P2_01be627b3dd863a8,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H20_S8_EXTENDED_0530_2400,true
P2_01ccf50e162783a2,trunk_plus_branches,20,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,0,217,217,0.050744152415,0.114152022335,0.149695236949,0.0,0.0,0.0,0.0,2,3.875879614,8.957182074,2,2,H20_S8_EXTENDED_0530_2400,false
P2_02ad2266b1b1eb9b,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H20_S8_EXTENDED_0530_2400,true
P2_02fb06ff3674e94b,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,221,0,221,0.060786677466,0.115214611952,0.150075560756,0.0,0.0,0.0,0.0,1,2.069205165,4.571521958,1,53,H20_S8_EXTENDED_0530_2400,false
P2_0306f6b7da30e4cd,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H20_S8_EXTENDED_0530_2400,true
P2_03533c300978394b,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H20_S8_EXTENDED_0530_2400,true
P2_0368062d74649e2f,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H20_S8_EXTENDED_0530_2400,true
P2_039fba3cd06804d8,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H20_S8_EXTENDED_0530_2400,true
P2_0464aa7ea164b27a,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H20_S8_EXTENDED_0530_2400,true
P2_0550329b7e417549,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H20_S8_EXTENDED_0530_2400,true
P2_056776fd17d8eb86,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H20_S8_EXTENDED_0530_2400,true
P2_05c3ffcb3dc4b22e,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H20_S8_EXTENDED_0530_2400,true
P2_05f664967c7da452,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H20_S8_EXTENDED_0530_2400,true
P2_06203d155177e577,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H20_S8_EXTENDED_0530_2400,true
P2_06755a34f49f025f,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,0,1,221,0,221,0.050395480412,0.124184246283,0.182836849837,0.0,5.0341214e-05,0.009189912991,0.0,1,6.720995939,11.19590975,1,2,H20_S8_EXTENDED_0530_2400,true
P2_067e6c7ae6cb14c4,blank_slate,20,S8_EXTENDED_0530_2400,330,1440,6,True,0.0,0,1,490,0,490,0.06319969283,0.166724548334,0.203069918834,0.0,0.0,0.0,0.0,1,5.699126388,10.510258833,1,2,H20_S8_EXTENDED_0530_2400,false
P2_06885831f62f3ae9,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H20_S8_EXTENDED_0530_2400,true
P2_07d7e78a14c7ffc3,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H20_S8_EXTENDED_0530_2400,true
P2_08532cbbea0c4c98,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,6,True,0.0,0,1,134,0,134,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H20_S8_EXTENDED_0530_2400,true
P2_08d5c1398f6787c1,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H20_S8_EXTENDED_0530_2400,true
P2_08d9e1776e3ab352,two_radial_out_and_back_feeders,20,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,0,2,221,422,643,0.06526729864,0.128479095518,0.168298036294,0.0,0.0,0.0,0.0,2,6.584275351,12.298208294,2,2,H20_S8_EXTENDED_0530_2400,false
P2_091c3b2e9345089a,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H20_S8_EXTENDED_0530_2400,false
P2_09ec5659e432abd4,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H20_S8_EXTENDED_0530_2400,true
P2_0b8ba8f17b9f8ff5,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H20_S8_EXTENDED_0530_2400,true
P2_0be06cdce888bbd8,trunk_plus_branches,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0,0,0,0.071393604352,0.159676290905,0.174973871323,0.0,0.0,0.0,0.0,3,3.358420472,8.80663771,2,2,H20_S8_EXTENDED_0530_2400,true
P2_0bf3ba0bbd8bc1cf,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H20_S8_EXTENDED_0530_2400,true
P2_0c3c3afd86937def,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,0,1,447,0,447,0.06944507388,0.153092346251,0.194450255059,0.0,0.0,0.0,0.0,1,7.018127808,12.867857634,1,2,H20_S8_EXTENDED_0530_2400,false
P2_0cb60907e6cea1f5,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H20_S8_EXTENDED_0530_2400,true
P2_0cb6579dbfb6c21d,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,221,0,221,0.080335421758,0.204655275342,0.247658135595,0.0,0.0,0.0,0.0,1,4.533771494,9.917995248,1,2,H20_S8_EXTENDED_0530_2400,true
P2_0d9cf6388327e0dd,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,221,0,221,0.060786677466,0.115214611952,0.150075560756,0.0,0.0,0.0,0.0,1,2.069205165,4.571521958,1,53,H20_S8_EXTENDED_0530_2400,false
P2_0dad7306b7f24317,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,6,True,0.0,0,1,356,0,356,0.07279992348,0.178639244681,0.216419586923,0.0,0.0,0.0,0.0,0,6.402083324,10.364712479,1,2,H20_S8_EXTENDED_0530_2400,true
P2_0dd9d090e87b1e9a,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H20_S8_EXTENDED_0530_2400,true
P2_0e0652e9afb93f84,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H20_S8_EXTENDED_0530_2400,true
P2_0e18d0ed93e95595,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H20_S8_EXTENDED_0530_2400,true
P2_0e62ca21758f6777,two_radial_out_and_back_feeders,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,2,221,0,221,0.084846121044,0.163522480105,0.189550664751,0.0,0.0,0.0,0.0,0,5.312334548,9.518736397,2,2,H20_S8_EXTENDED_0530_2400,true
P2_0e7ac6418f34b4fc,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,0,1,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H20_S8_EXTENDED_0530_2400,false
P2_0ea6295d65d62495,short_turn_overlay,20,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,0,217,217,0.051250870755,0.111740198102,0.150787512408,0.0,0.0,0.0,0.0,2,3.91531376,10.08996273,2,2,H20_S8_EXTENDED_0530_2400,false
