pair_id,source_routing_terminal_id,target_routing_terminal_id,source_stop_place_id,target_stop_place_id,source_graph_node_id,target_graph_node_id,status,failure_reason,corridor_count,certified_shortest_present,certified_shortest_physical_loopless,certified_reference_turn_legal,certified_edge_sequence_matches_rt017,certified_runtime_delta_vs_rt017_min,certified_distance_delta_vs_rt017_m,generation_paths_examined,generation_rounds_attempted,ksp_fallback_used,generator_contract,completeness_claim,graph_epoch_id,gate_d_route_found
DIR_PAIR_1758CCC956F1EDF4,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::BEVERATE_CARTELLO_PAESE,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::BEVERATE_CARTELLO_PAESE,n:532842.42:5064426.53,n:533188.78:5064580.99,PASS_ROUTED_CORRIDOR_POOL,,1,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_6532AFF4D904257C,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::BRIVIO_BAR_CRISTALLO,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::BRIVIO_BAR_CRISTALLO,n:532842.42:5064426.53,n:534184.20:5065526.96,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,7,6,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_23E76222EE4AB67E,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::BRIVIO_VIA_COMO_PENSILINA,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::BRIVIO_VIA_COMO_PENSILINA,n:532842.42:5064426.53,n:534685.94:5065520.58,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_24217722AB06CFA6,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::CALCO_LARGO_POMEA,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::CALCO_LARGO_POMEA,n:532842.42:5064426.53,n:532307.89:5063449.27,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_5F0DDC8EA0878AFD,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::CALCO_VIA_GARIBALDI,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::CALCO_VIA_GARIBALDI,n:532842.42:5064426.53,n:531909.01:5063573.49,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_DD2CE2CD96C89950,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::IMBERSAGO_LOCALITA_CAZZULINO,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::IMBERSAGO_LOCALITA_CAZZULINO,n:532842.42:5064426.53,n:534603.14:5062862.41,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_1BF59DBD77010CB5,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::OLGIATE_MOLGORA_SCARPONE,n:532842.42:5064426.53,n:530344.40:5064262.68,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_1A1B8B55993E8432,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,n:532842.42:5064426.53,n:530415.35:5064323.47,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_AA04EBBF0914BCE9,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::OLGIATE_MOLGORA_VIA_STATALE,n:532842.42:5064426.53,n:531145.24:5063989.14,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_810052E6618260F4,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::PEREGO_VIA_STATALE_79,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::PEREGO_VIA_STATALE_79,n:532842.42:5064426.53,n:528194.22:5065073.20,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_6E1649C221820B35,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::ROVAGNATE_FRAZIONE_ALDUNO,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::ROVAGNATE_FRAZIONE_ALDUNO,n:532842.42:5064426.53,n:529748.77:5064659.61,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_09B1278CFA98D1B5,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,n:532842.42:5064426.53,n:528782.93:5064911.12,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_5AAEC6DA0368C404,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::ROVAGNATE_STRADA_STATALE_AGIP,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::ROVAGNATE_STRADA_STATALE_AGIP,n:532842.42:5064426.53,n:529135.04:5064918.23,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_B594EA1AB29A5257,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::SANTA_MARIA_HOE_VIA_COMO,n:532842.42:5064426.53,n:529138.47:5065631.58,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_F3C59D2726A2F77F,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,n:532842.42:5064426.53,n:529606.17:5065364.68,PASS_ROUTED_CORRIDOR_POOL,,2,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_109823060D5D8DC6,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,n:532842.42:5064426.53,n:530166.34:5065037.27,PASS_ROUTED_CORRIDOR_POOL,,2,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_512A6AF8FEA9E1FA,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::VACCAREZZA_CARTELLO_PAESE,n:532842.42:5064426.53,n:533924.18:5064904.08,PASS_ROUTED_CORRIDOR_POOL,,2,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_6268020EAD8CDBC3,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::100005,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::100005,n:532842.42:5064426.53,n:532851.78:5064657.22,PASS_ROUTED_CORRIDOR_POOL,,2,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_16E35C744B93BC72,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300063,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300063,n:532842.42:5064426.53,n:534678.16:5065404.73,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_8C26CD0685BD4B81,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300086,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300086,n:532842.42:5064426.53,n:532908.34:5065306.79,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,10,9,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_9CC9141663DAAABB,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300398,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300398,n:532842.42:5064426.53,n:533292.19:5064957.79,PASS_ROUTED_CORRIDOR_POOL,,1,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_C18745C18C43F691,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300487,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300487,n:532842.42:5064426.53,n:533212.76:5064666.32,PASS_ROUTED_CORRIDOR_POOL,,1,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_715D294708F1B24D,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300527,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300527,n:532842.42:5064426.53,n:532936.37:5065399.23,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,6,5,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_BB09FB433087D1DE,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300634,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300634,n:532842.42:5064426.53,n:532499.08:5064091.41,EXPLICIT_NO_LOOPLESS_CORRIDOR_WITHIN_VALIDATED_RT006_GRID,NO_PHYSICAL_LOOPLESS_CORRIDOR_ADMITTED_WITHIN_VALIDATED_RT006_PARAMETER_GRID,0,True,False,True,True,0.0,0.0,132,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_B1AC27BF5AA33BA7,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300743,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300743,n:532842.42:5064426.53,n:534316.06:5063448.92,PASS_ROUTED_CORRIDOR_POOL,,1,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_A1C949FD697AD036,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300782,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300782,n:532842.42:5064426.53,n:529070.45:5065704.08,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_93F5938CB297BB2E,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300805,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300805,n:532842.42:5064426.53,n:529432.61:5065522.14,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_8DBDAB07A8F2A4C0,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300873,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300873,n:532842.42:5064426.53,n:528613.81:5066189.00,PASS_ROUTED_CORRIDOR_POOL,,2,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_4E72EFF08F61E393,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300879,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300879,n:532842.42:5064426.53,n:528369.47:5065199.46,PASS_ROUTED_CORRIDOR_POOL,,3,True,False,True,True,0.0,0.0,10,9,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_2701BF37C8BA717F,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300956,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300956,n:532842.42:5064426.53,n:532637.53:5064842.40,PASS_ROUTED_CORRIDOR_POOL,,1,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_7E6D1AD5BC04609D,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::L00407,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::L00407,n:532842.42:5064426.53,n:531469.30:5064033.74,PASS_ROUTED_CORRIDOR_POOL,,2,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_82721FB8439CCD1D,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,MANUAL::CALCO_SCAGNELLO,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,MANUAL::CALCO_SCAGNELLO,n:532842.42:5064426.53,n:531765.58:5062675.56,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_5370197AAE106840,ASF::ARLATE_CANTINA_PIROVANO,ASF::ARLATE_BIVIO_PER_IL_PAESE,ASF::ARLATE_CANTINA_PIROVANO,ASF::ARLATE_BIVIO_PER_IL_PAESE,n:533967.82:5063859.74,n:534549.56:5063427.02,PASS_ROUTED_CORRIDOR_POOL,,2,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_D6B5239795F9C609,ASF::ARLATE_CANTINA_PIROVANO,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::ARLATE_CANTINA_PIROVANO,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,n:533967.82:5063859.74,n:532842.42:5064426.53,PASS_ROUTED_CORRIDOR_POOL,,1,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_117F9F0A90B634DF,ASF::ARLATE_CANTINA_PIROVANO,ASF::BEVERATE_CARTELLO_PAESE,ASF::ARLATE_CANTINA_PIROVANO,ASF::BEVERATE_CARTELLO_PAESE,n:533967.82:5063859.74,n:533188.78:5064580.99,PASS_ROUTED_CORRIDOR_POOL,,1,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_F97D20880D704386,ASF::ARLATE_CANTINA_PIROVANO,ASF::BRIVIO_BAR_CRISTALLO,ASF::ARLATE_CANTINA_PIROVANO,ASF::BRIVIO_BAR_CRISTALLO,n:533967.82:5063859.74,n:534184.20:5065526.96,PASS_ROUTED_CORRIDOR_POOL,,1,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_A5FB2C577CE69EA3,ASF::ARLATE_CANTINA_PIROVANO,ASF::BRIVIO_VIA_COMO_PENSILINA,ASF::ARLATE_CANTINA_PIROVANO,ASF::BRIVIO_VIA_COMO_PENSILINA,n:533967.82:5063859.74,n:534685.94:5065520.58,PASS_ROUTED_CORRIDOR_POOL,,3,True,False,True,True,0.0,0.0,8,7,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_551EEBDF411FC082,ASF::ARLATE_CANTINA_PIROVANO,ASF::CALCO_LARGO_POMEA,ASF::ARLATE_CANTINA_PIROVANO,ASF::CALCO_LARGO_POMEA,n:533967.82:5063859.74,n:532307.89:5063449.27,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_09C5933700EFB133,ASF::ARLATE_CANTINA_PIROVANO,ASF::CALCO_VIA_GARIBALDI,ASF::ARLATE_CANTINA_PIROVANO,ASF::CALCO_VIA_GARIBALDI,n:533967.82:5063859.74,n:531909.01:5063573.49,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_FF3DB56F68A95DC8,ASF::ARLATE_CANTINA_PIROVANO,ASF::IMBERSAGO_LOCALITA_CAZZULINO,ASF::ARLATE_CANTINA_PIROVANO,ASF::IMBERSAGO_LOCALITA_CAZZULINO,n:533967.82:5063859.74,n:534603.14:5062862.41,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_C879EBED162F04E7,ASF::ARLATE_CANTINA_PIROVANO,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::ARLATE_CANTINA_PIROVANO,ASF::OLGIATE_MOLGORA_SCARPONE,n:533967.82:5063859.74,n:530344.40:5064262.68,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_81CD467FD5DF0807,ASF::ARLATE_CANTINA_PIROVANO,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::ARLATE_CANTINA_PIROVANO,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,n:533967.82:5063859.74,n:530415.35:5064323.47,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_BE006CFE5FE5641D,ASF::ARLATE_CANTINA_PIROVANO,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::ARLATE_CANTINA_PIROVANO,ASF::OLGIATE_MOLGORA_VIA_STATALE,n:533967.82:5063859.74,n:531145.24:5063989.14,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_39A73C5E0497685E,ASF::ARLATE_CANTINA_PIROVANO,ASF::PEREGO_VIA_STATALE_79,ASF::ARLATE_CANTINA_PIROVANO,ASF::PEREGO_VIA_STATALE_79,n:533967.82:5063859.74,n:528194.22:5065073.20,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_F4B01F08CAF941E3,ASF::ARLATE_CANTINA_PIROVANO,ASF::ROVAGNATE_FRAZIONE_ALDUNO,ASF::ARLATE_CANTINA_PIROVANO,ASF::ROVAGNATE_FRAZIONE_ALDUNO,n:533967.82:5063859.74,n:529748.77:5064659.61,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_66F323BE9061E603,ASF::ARLATE_CANTINA_PIROVANO,ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,ASF::ARLATE_CANTINA_PIROVANO,ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,n:533967.82:5063859.74,n:528782.93:5064911.12,PASS_ROUTED_CORRIDOR_POOL,,2,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_CD9F078DF6590274,ASF::ARLATE_CANTINA_PIROVANO,ASF::ROVAGNATE_STRADA_STATALE_AGIP,ASF::ARLATE_CANTINA_PIROVANO,ASF::ROVAGNATE_STRADA_STATALE_AGIP,n:533967.82:5063859.74,n:529135.04:5064918.23,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_3788F06CA6232D2C,ASF::ARLATE_CANTINA_PIROVANO,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::ARLATE_CANTINA_PIROVANO,ASF::SANTA_MARIA_HOE_VIA_COMO,n:533967.82:5063859.74,n:529138.47:5065631.58,PASS_ROUTED_CORRIDOR_POOL,,1,True,False,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
