scenario_id,topology_family,uniform_headway_min,span_id,span_start_min,span_end_min,current_lower_bound_non_regression_pass,minimum_worst_municipality_threshold_margin_vs_current_lower_bound,s8_complete_supported_route_count,s8_incomplete_supported_route_count,territorial_other_core_worker_mass_upper_bound,territorial_other_external_worker_mass_upper_bound,territorial_total_worker_mass_upper_bound_reporting_only,public_equal_pattern_set_cycle_distance_km_lower_bound,public_equal_pattern_set_cycle_runtime_min_lower_bound,public_max_single_route_cycle_runtime_min_lower_bound,public_closure_added_route_count,public_explicit_proposed_stop_count,public_explicit_existing_stop_count,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_operational_unknown_distance_share_lower_bound,public_explicit_field_check_pending_count,public_distance_km,public_runtime_min,public_route_count,equivalent_metric_scenario_count,frontier_timing_key,on_reference_budget_multiblock_frontier
P2_03fb282a62a40c84,blank_slate,15,CORE_0600_2200,360,1320,True,0.0,1,0,490,0,490,10.097737782,20.99040357,20.99040357,0,1,2,0.089361056662,0.173795378122,0.23534211811,0.0,0.0,0.0,0.198911111812,1,10.097737782,20.99040357,1,2,H15_CORE_0600_2200,false
P2_03ff199e84ca8ec7,two_independent_loops,15,CORE_0600_2200,360,1320,True,0.0,2,0,733,629,1362,26.638554176,50.528934804,28.033254326,0,5,1,0.092813424611,0.220434110148,0.313755500274,0.0,0.0,0.0,0.0,5,26.638554176,50.528934804,2,2,H15_CORE_0600_2200,false
P2_0407bffdd39242fa,short_turn_overlay,15,CORE_0600_2200,360,1320,True,0.0,2,0,75,0,75,9.101139216,17.208752789,10.307573164,2,0,3,0.087796927305,0.191121039356,0.254985526331,0.0,0.0,0.0,0.0,0,5.045581426,9.701838124,2,2,H15_CORE_0600_2200,false
P2_042be48310cf60eb,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,True,0.0,2,0,221,0,221,5.874345205,11.772608355,7.201086397,0,2,0,0.084249644564,0.158496675932,0.1990055526,0.0,0.0,0.0,0.0,2,5.874345205,11.772608355,2,2,H15_CORE_0600_2200,true
P2_044771fe52a2bfae,two_independent_loops,15,CORE_0600_2200,360,1320,True,0.0,2,0,733,54,787,30.231292515,58.214820877,40.123695401,0,2,4,0.138940252814,0.268299980076,0.352654543353,0.0,0.0,0.0,0.0,2,30.231292515,58.214820877,2,2,H15_CORE_0600_2200,false
P2_0464aa7ea164b27a,scheduled_extensions,15,CORE_0600_2200,360,1320,True,0.0,1,0,0,0,0,2.56838386,7.004683256,7.004683256,0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200,true
P2_0467bf41dbfc9747,trunk_plus_branches,15,CORE_0600_2200,360,1320,True,0.0,2,0,41,0,41,10.282698231,23.667529172,13.803324466,2,1,2,0.058483272967,0.156276615039,0.208616887566,0.0,0.0,0.000465712767,0.0,1,7.220910111,18.059416442,2,2,H15_CORE_0600_2200,false
P2_04907bc6ba528c9d,trunk_plus_branches,15,CORE_0600_2200,360,1320,True,0.0,2,0,376,0,376,16.381539646,26.664017423,14.229149,2,1,2,0.083140284286,0.210041992868,0.27707294525,0.0,0.017816214136,0.045532564017,0.0,1,9.486398575,15.486041018,2,2,H15_CORE_0600_2200,false
P2_04b4c18482bfbd0d,short_turn_overlay,15,CORE_0600_2200,360,1320,True,0.0,2,0,75,4,79,22.242520704,48.0865763,33.604174137,2,2,1,0.090279231511,0.186243891469,0.238277691657,0.0,0.0,0.0,0.0,2,12.337317358,27.576760999,2,2,H15_CORE_0600_2200,false
P2_04b7ea2048015a42,bidirectional_loop_pair,15,CORE_0600_2200,360,1320,True,0.031914729768,2,0,641,0,641,35.889981896,62.439081487,31.219540744,0,0,3,0.081723579621,0.208949843957,0.266881022639,0.031914729768,0.060146651461,0.063137253657,0.0,0,35.889981896,62.439081487,2,1,H15_CORE_0600_2200,false
P2_04e8a174cad94ae5,blank_slate,15,CORE_0600_2200,360,1320,True,0.053118080908,1,0,1055,0,1055,19.853904571,31.955618033,31.955618033,0,2,2,0.075388874182,0.178280935234,0.259208147506,0.053118080908,0.055548320348,0.063137253657,0.0,2,19.853904571,31.955618033,1,2,H15_CORE_0600_2200,false
P2_04f210cac5da6964,interlined_figure8,15,CORE_0600_2200,360,1320,True,0.066479875394,2,0,1055,0,1055,38.555737546,78.413638236,40.123695401,0,4,4,0.171977763287,0.363603985922,0.481033428089,0.066479875394,0.171319215332,0.220739738276,0.0,4,38.555737546,78.413638236,2,2,H15_CORE_0600_2200,false
P2_04f4c6486c1d10cb,interlined_figure8,15,CORE_0600_2200,360,1320,True,0.033700294459,2,0,1055,56,1111,29.993716982,54.01789009,32.093122797,0,2,3,0.090604453335,0.23697538787,0.353734157072,0.033700294459,0.135516149024,0.274051753101,0.0,2,29.993716982,54.01789009,2,2,H15_CORE_0600_2200,false
P2_0550329b7e417549,scheduled_extensions,15,CORE_0600_2200,360,1320,True,0.0,1,0,221,0,221,2.077214724,3.877409581,3.877409581,0,0,1,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200,true
P2_0555ec71e9e5bb6a,bidirectional_loop_pair,15,CORE_0600_2200,360,1320,True,0.0,2,0,221,0,221,7.83632246,18.021376999,9.248948719,0,1,2,0.089316555333,0.179661522443,0.218032740799,0.0,0.0,0.0,0.0,1,7.83632246,18.021376999,2,1,H15_CORE_0600_2200,false
P2_055d9128252bf53b,blank_slate,15,CORE_0600_2200,360,1320,True,0.0,1,0,490,0,490,11.309400276,22.612323318,22.612323318,0,2,2,0.115845309508,0.233575122104,0.282793567396,0.0,0.0,0.0,0.0,2,11.309400276,22.612323318,1,2,H15_CORE_0600_2200,false
P2_056776fd17d8eb86,scheduled_extensions,15,CORE_0600_2200,360,1320,True,0.0,1,0,0,0,0,1.028054525,2.303669281,2.303669281,0,0,1,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200,true
P2_056cf3f5457db4bf,short_turn_overlay,15,CORE_0600_2200,360,1320,True,0.0,2,0,232,0,232,13.765287702,24.316771336,13.661782065,2,1,2,0.096378215489,0.219611903194,0.281033050514,0.0,0.0,0.0,0.0,1,9.582299671,17.200076094,2,2,H15_CORE_0600_2200,false
P2_05c3ffcb3dc4b22e,scheduled_extensions,15,CORE_0600_2200,360,1320,True,0.0,1,0,0,0,0,1.798824735,4.556729121,4.556729121,0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200,true
P2_05f664967c7da452,scheduled_extensions,15,CORE_0600_2200,360,1320,True,0.0,1,0,0,0,0,1.798824735,4.556729121,4.556729121,0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200,true
P2_05f8082fbcf36ac0,blank_slate,15,CORE_0600_2200,360,1320,True,0.0,1,0,310,0,310,12.737427853,21.61574156,21.61574156,0,0,3,0.093530234175,0.219594129346,0.305382624867,0.0,0.017816214136,0.131607387804,0.0,0,12.737427853,21.61574156,1,2,H15_CORE_0600_2200,false
P2_06203d155177e577,scheduled_extensions,15,CORE_0600_2200,360,1320,True,0.0,1,0,0,0,0,1.028054525,2.303669281,2.303669281,0,0,1,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200,true
P2_063602b9f7c55819,single_compact_loop,15,CORE_0600_2200,360,1320,True,0.0,1,0,490,0,490,11.322299553,21.980977716,21.980977716,0,0,3,0.097461124367,0.220434808812,0.288046522993,0.0,0.0,0.0,0.0,0,11.322299553,21.980977716,1,2,H15_CORE_0600_2200,false
P2_06755a34f49f025f,single_compact_loop,15,CORE_0600_2200,360,1320,True,0.0,1,0,221,0,221,6.720995939,11.19590975,11.19590975,0,1,1,0.050395480412,0.124184246283,0.182836849837,0.0,5.0341214e-05,0.009189912991,0.0,1,6.720995939,11.19590975,1,2,H15_CORE_0600_2200,false
P2_067e6c7ae6cb14c4,blank_slate,15,CORE_0600_2200,360,1320,True,0.0,1,0,490,0,490,5.699126388,10.510258833,10.510258833,0,1,1,0.06319969283,0.166724548334,0.203069918834,0.0,0.0,0.0,0.0,1,5.699126388,10.510258833,1,2,H15_CORE_0600_2200,true
P2_06885831f62f3ae9,scheduled_extensions,15,CORE_0600_2200,360,1320,True,0.0,1,0,0,0,0,1.54371971,4.27715696,4.27715696,0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200,true
P2_068cf386067d7572,two_independent_loops,15,CORE_0600_2200,360,1320,True,0.0,2,0,753,614,1367,22.696861664,45.963189125,26.299866052,0,3,2,0.068288056481,0.165023663964,0.220441974627,0.0,0.020088235979,0.047087312348,0.0,3,22.696861664,45.963189125,2,2,H15_CORE_0600_2200,false
P2_06bbf15630b89d62,interlined_figure8,15,CORE_0600_2200,360,1320,True,0.0,2,0,447,509,956,17.847084775,37.697616877,26.299866052,0,4,0,0.070957488452,0.159871414622,0.20462646309,0.0,0.0,0.0,0.0,4,17.847084775,37.697616877,2,2,H15_CORE_0600_2200,false
P2_06bfc52b8159434b,two_independent_loops,15,CORE_0600_2200,360,1320,True,0.0,2,0,375,370,745,22.37854162,41.871556576,22.495680478,0,3,2,0.056966639969,0.165677198812,0.258809951128,0.0,0.0,0.0,0.0,3,22.37854162,41.871556576,2,2,H15_CORE_0600_2200,false
P2_06d34f3a6ca51e39,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,True,0.0,2,0,221,0,221,5.41373276,13.549636402,8.978114444,0,2,0,0.086482799935,0.166866707206,0.213342798622,0.0,0.0,0.0,0.0,2,5.41373276,13.549636402,2,2,H15_CORE_0600_2200,true
P2_06fcffde4ccc0de0,two_independent_loops,15,CORE_0600_2200,360,1320,True,5.0341214e-05,2,0,641,35,676,24.195486561,44.575711735,22.650944442,0,4,1,0.079869958555,0.191216676838,0.266574178535,5.0341214e-05,0.001838235294,0.015897834464,0.0,4,24.195486561,44.575711735,2,2,H15_CORE_0600_2200,false
P2_0704130aeb315af7,blank_slate,15,CORE_0600_2200,360,1320,True,0.0,1,0,733,0,733,11.190855453,19.831962416,19.831962416,0,1,2,0.099081590954,0.234569034241,0.314122380896,0.0,0.0,0.0,0.0,1,11.190855453,19.831962416,1,2,H15_CORE_0600_2200,false
P2_075ba396432fa183,single_compact_loop,15,CORE_0600_2200,360,1320,True,0.0,1,0,733,0,733,15.273416888,29.066598589,29.066598589,0,2,2,0.083556277774,0.165816433487,0.211158981979,0.0,0.000914207632,0.001787894081,0.0,2,15.273416888,29.066598589,1,2,H15_CORE_0600_2200,false
P2_075f4ae9d1d5231c,interlined_figure8,15,CORE_0600_2200,360,1320,True,0.001787894081,2,0,1055,680,1735,30.496624996,60.526098587,40.123695401,0,3,3,0.121072895121,0.267752240217,0.369688016706,0.001787894081,0.001787894081,0.001838235294,0.0,3,30.496624996,60.526098587,2,2,H15_CORE_0600_2200,false
P2_078fadd20232135f,trunk_plus_branches,15,CORE_0600_2200,360,1320,True,0.0,2,0,123,283,406,26.353630202,45.283790926,26.260793849,2,2,1,0.075486349814,0.173447969598,0.236203634688,0.0,0.0,0.00566028293,0.0,2,20.230335295,34.38388966,2,2,H15_CORE_0600_2200,false
P2_07b7cbec4fb1a0f4,blank_slate,15,CORE_0600_2200,360,1320,True,0.0,1,0,490,0,490,13.505931397,25.668716449,25.668716449,0,1,3,0.119462468041,0.249635710011,0.334293566798,0.0,0.0,0.0,0.0,1,13.505931397,25.668716449,1,2,H15_CORE_0600_2200,false
P2_07d7e78a14c7ffc3,scheduled_extensions,15,CORE_0600_2200,360,1320,True,0.0,1,0,0,0,0,1.54371971,4.27715696,4.27715696,0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200,true
P2_082f044769851089,hybrid_interlined,15,CORE_0600_2200,360,1320,True,0.0,2,0,0,217,217,5.951630526,14.970449882,10.372939538,0,1,1,0.042365133666,0.118788494267,0.165639406971,0.0,0.0,0.0,0.0,1,5.951630526,14.970449882,2,2,H15_CORE_0600_2200,true
P2_0833e3db92a5355a,single_compact_loop,15,CORE_0600_2200,360,1320,True,0.0,1,0,90,0,90,10.460982737,21.505394136,21.505394136,0,1,1,0.086465238466,0.193012873693,0.246534820891,0.0,0.0,0.00566028293,0.0,1,10.460982737,21.505394136,1,2,H15_CORE_0600_2200,false
P2_08532cbbea0c4c98,scheduled_extensions,15,CORE_0600_2200,360,1320,True,0.0,1,0,134,0,134,6.363990446,10.307573164,10.307573164,0,0,1,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H15_CORE_0600_2200,true
P2_0886d98058836122,single_compact_loop,15,CORE_0600_2200,360,1320,True,0.0,1,0,753,0,753,11.858439193,20.579783049,20.579783049,0,2,2,0.083322813913,0.186797881837,0.277220640658,0.0,0.0,0.0,0.0,2,11.858439193,20.579783049,1,2,H15_CORE_0600_2200,false
P2_0891f8c2c0935b21,hybrid_interlined,15,CORE_0600_2200,360,1320,True,0.0,2,0,221,422,643,6.59228491,11.604095917,7.726686336,0,1,1,0.063693868975,0.140955820367,0.17857677038,0.0,0.0,0.0,0.0,1,6.59228491,11.604095917,2,2,H15_CORE_0600_2200,true
P2_08bf04292fdb8125,trunk_plus_branches,15,CORE_0600_2200,360,1320,True,0.0,2,0,385,0,385,17.098108938,33.26860859,21.85127631,2,1,2,0.081328386814,0.226854159388,0.289218682024,0.0,0.0,0.0,0.0,1,9.212022342,17.60210983,2,2,H15_CORE_0600_2200,false
P2_08ce9b091e897ffa,single_compact_loop,15,CORE_0600_2200,360,1320,True,0.0,1,0,490,0,490,12.257187241,25.245037618,25.245037618,0,2,2,0.105992959343,0.231426482147,0.306947768383,0.0,0.0,0.0,0.0,2,12.257187241,25.245037618,1,2,H15_CORE_0600_2200,false
P2_08d5c1398f6787c1,scheduled_extensions,15,CORE_0600_2200,360,1320,True,0.0,1,0,221,0,221,2.077214724,3.877409581,3.877409581,0,0,1,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200,true
P2_08d978f36752af09,blank_slate,15,CORE_0600_2200,360,1320,True,0.001093228592,1,0,733,22,755,29.135050992,59.473283957,59.473283957,0,4,0,0.043346689095,0.116135068816,0.158038581998,0.001093228592,0.004967277065,0.004967277065,0.0,4,29.135050992,59.473283957,1,2,H15_CORE_0600_2200,false
P2_08d9e1776e3ab352,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,True,0.0,2,0,221,422,643,6.584275351,12.298208294,7.726686336,0,2,0,0.06526729864,0.128479095518,0.168298036294,0.0,0.0,0.0,0.0,2,6.584275351,12.298208294,2,2,H15_CORE_0600_2200,true
P2_09068ad6fe36c50e,interlined_figure8,15,CORE_0600_2200,360,1320,True,0.0,2,0,447,509,956,29.56086517,61.552777014,35.252910962,0,4,2,0.109546464801,0.240463784242,0.330049450912,0.0,0.0,0.0,0.0,4,29.56086517,61.552777014,2,2,H15_CORE_0600_2200,false
P2_090c35c3b2221c36,interlined_figure8,15,CORE_0600_2200,360,1320,True,0.0,2,0,310,409,719,22.792471814,49.285400935,27.267024895,0,6,0,0.065706496111,0.186344968798,0.257719104692,0.0,0.0,0.0089553354,0.0,6,22.792471814,49.285400935,2,2,H15_CORE_0600_2200,false
P2_09127054ab0e7594,short_turn_overlay,15,CORE_0600_2200,360,1320,True,0.0,2,0,116,0,116,16.196486886,31.668261767,17.19515778,2,2,1,0.076170502385,0.191201068358,0.261928710623,0.0,0.00566028293,0.0133129396,0.0,2,8.815137375,19.353677633,2,2,H15_CORE_0600_2200,false
P2_091c3b2e9345089a,scheduled_extensions,15,CORE_0600_2200,360,1320,True,0.0,1,0,0,217,217,4.242536281,10.372939538,10.372939538,0,1,0,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H15_CORE_0600_2200,true
P2_092c2ea933461805,short_turn_overlay,15,CORE_0600_2200,360,1320,True,0.0,2,0,134,31,165,18.669730024,33.372538719,17.974226356,2,2,1,0.09262556228,0.206194069404,0.241093207921,0.0,0.0,0.0,0.0,2,13.10346796,22.630912209,2,2,H15_CORE_0600_2200,false
P2_0932b416216f9aba,single_compact_loop,15,CORE_0600_2200,360,1320,True,0.034222283209,1,0,567,0,567,18.015599171,32.74944894,32.74944894,0,2,2,0.080942426187,0.221124514291,0.323749129003,0.034222283209,0.13167864373,0.1719969483,0.0,2,18.015599171,32.74944894,1,2,H15_CORE_0600_2200,false
P2_099f551cbb4adb5f,interlined_figure8,15,CORE_0600_2200,360,1320,True,0.0,2,0,447,43,490,20.573221243,37.737298517,21.924767293,0,4,1,0.092704997102,0.182442520324,0.230031616741,0.0,0.0,0.0,0.0,4,20.573221243,37.737298517,2,2,H15_CORE_0600_2200,false
P2_09ec5659e432abd4,scheduled_extensions,15,CORE_0600_2200,360,1320,True,0.0,1,0,0,0,0,1.798824735,4.556729121,4.556729121,0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200,true
P2_0a68f2968a179fb1,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,True,0.0,2,0,139,0,139,8.937970418,16.565984821,11.730300755,0,0,2,0.052721762669,0.137326479142,0.188415932881,0.0,0.006505370732,0.009189912991,0.0,0,8.937970418,16.565984821,2,2,H15_CORE_0600_2200,false
P2_0a7e1f16eb4a2048,trunk_plus_branches,15,CORE_0600_2200,360,1320,True,0.0,2,0,234,0,234,18.999270008,32.320885082,19.791575736,2,1,2,0.076246357964,0.20031620871,0.294908238671,0.0,0.017816214136,0.131607387804,0.0,1,14.36840098,23.617882819,2,2,H15_CORE_0600_2200,false
P2_0ab0477e735b5270,interlined_figure8,15,CORE_0600_2200,360,1320,True,0.033700294459,2,0,1055,680,1735,47.443259049,87.849601152,45.872213243,0,5,2,0.070983081791,0.214487823287,0.325667148228,0.033700294459,0.117699934888,0.268505469546,0.0,5,47.443259049,87.849601152,2,2,H15_CORE_0600_2200,false
P2_0abb5e7919cbdbf6,interlined_figure8,15,CORE_0600_2200,360,1320,True,0.031914729768,2,0,641,0,641,19.432597974,36.649952769,22.650944442,0,2,3,0.096134409679,0.209862735651,0.277757428402,0.031914729768,0.060146651461,0.063137253657,0.0,2,19.432597974,36.649952769,2,2,H15_CORE_0600_2200,false
P2_0b03571c6db1d572,trunk_plus_branches,15,CORE_0600_2200,360,1320,True,0.0,2,0,101,217,318,15.065556387,35.17795529,20.279839074,2,2,1,0.079245926241,0.192457091718,0.243508421399,0.0,0.0,0.0,0.0,2,12.171150952,28.80342192,2,2,H15_CORE_0600_2200,false
P2_0b24a75d0c86644e,blank_slate,15,CORE_0600_2200,360,1320,True,0.0,1,0,753,0,753,14.555387136,28.382149282,28.382149282,0,3,1,0.111374016957,0.22214129093,0.282243472132,0.0,0.0,0.0,0.199829970431,3,14.555387136,28.382149282,1,2,H15_CORE_0600_2200,false
P2_0b3654ae9b75f48b,short_turn_overlay,15,CORE_0600_2200,360,1320,True,0.0,2,0,221,0,221,11.222772636,19.810394376,10.589359417,2,1,2,0.055990090942,0.158428724316,0.212977207792,0.0,5.0341214e-05,5.0341214e-05,0.0,1,8.205692447,14.391623744,2,2,H15_CORE_0600_2200,false
P2_0b739d3d3666821a,blank_slate,15,CORE_0600_2200,360,1320,True,0.0,1,0,375,0,375,12.84966152,23.74674849,23.74674849,0,2,2,0.113656338676,0.259601799711,0.342233567091,0.0,0.0,0.0,0.0,2,12.84966152,23.74674849,1,2,H15_CORE_0600_2200,false
P2_0b8ba8f17b9f8ff5,scheduled_extensions,15,CORE_0600_2200,360,1320,True,0.0,1,0,0,0,0,1.028054525,2.303669281,2.303669281,0,0,1,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200,true
P2_0bb439a6ef96d08e,single_compact_loop,15,CORE_0600_2200,360,1320,True,0.0,1,0,490,0,490,15.015617409,31.617877032,31.617877032,0,2,2,0.09131501136,0.244849269474,0.357351305363,0.0,0.0,0.0,0.0,2,15.015617409,31.617877032,1,2,H15_CORE_0600_2200,false
P2_0be06cdce888bbd8,trunk_plus_branches,15,CORE_0600_2200,360,1320,True,0.0,2,0,0,0,0,5.405402736,13.579009826,6.968491632,2,3,0,0.071393604352,0.159676290905,0.174973871323,0.0,0.0,0.0,0.0,3,3.358420472,8.80663771,2,2,H15_CORE_0600_2200,true
P2_0bf08918a3382dfe,trunk_plus_branches,15,CORE_0600_2200,360,1320,True,0.0,2,0,199,10,209,24.957491282,50.747189252,35.288260694,2,1,2,0.104467156245,0.215463777162,0.267037727837,0.0,0.0,0.0,0.0,1,14.481039684,29.40906999,2,2,H15_CORE_0600_2200,false
P2_0bf3ba0bbd8bc1cf,scheduled_extensions,15,CORE_0600_2200,360,1320,True,0.0,1,0,221,0,221,2.789180476,4.945358207,4.945358207,0,0,1,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_CORE_0600_2200,true
P2_0c05fad94b4031ec,single_compact_loop,15,CORE_0600_2200,360,1320,True,0.033694851388,1,0,641,0,641,17.754377134,30.808168711,30.808168711,0,1,3,0.100623384042,0.240002993083,0.315249788018,0.033694851388,0.062574266565,0.074188964284,0.0,1,17.754377134,30.808168711,1,2,H15_CORE_0600_2200,false
P2_0c070269c9020acb,single_compact_loop,15,CORE_0600_2200,360,1320,True,0.0,1,0,490,0,490,10.493186866,21.28342293,21.28342293,0,3,1,0.094428297761,0.238865786157,0.29758147865,0.0,0.0,0.0,0.0,3,10.493186866,21.28342293,1,2,H15_CORE_0600_2200,false
P2_0c10688550b04e3c,short_turn_overlay,15,CORE_0600_2200,360,1320,True,0.0,2,0,265,0,265,11.85088591,22.165569505,14.964483108,2,2,1,0.092912827541,0.188772222274,0.227789732744,0.0,0.0,0.0,0.0,2,6.099066114,11.553233266,2,2,H15_CORE_0600_2200,false
P2_0c258ae0f5e9058a,interlined_figure8,15,CORE_0600_2200,360,1320,True,5.0341214e-05,2,0,1055,680,1735,33.517630494,67.30804358,40.123695401,0,4,3,0.13113368207,0.276211078097,0.367102320423,5.0341214e-05,0.001838235294,0.015897834464,0.0,4,33.517630494,67.30804358,2,2,H15_CORE_0600_2200,false
P2_0c3c3afd86937def,single_compact_loop,15,CORE_0600_2200,360,1320,True,0.0,1,0,447,0,447,7.018127808,12.867857634,12.867857634,0,1,1,0.06944507388,0.153092346251,0.194450255059,0.0,0.0,0.0,0.0,1,7.018127808,12.867857634,1,2,H15_CORE_0600_2200,false
P2_0c65f6fddac3da8d,short_turn_overlay,15,CORE_0600_2200,360,1320,True,0.0,2,0,150,0,150,14.885062107,29.490776143,17.30528738,2,2,1,0.075949372683,0.179405536441,0.246919383892,0.0,0.0,0.007765537274,0.0,2,7.413048676,16.306264839,2,2,H15_CORE_0600_2200,false
P2_0cb60907e6cea1f5,scheduled_extensions,15,CORE_0600_2200,360,1320,True,0.0,1,0,0,0,0,1.798824735,4.556729121,4.556729121,0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200,true
P2_0cb6579dbfb6c21d,single_compact_loop,15,CORE_0600_2200,360,1320,True,0.0,1,0,221,0,221,4.533771494,9.917995248,9.917995248,0,1,1,0.080335421758,0.204655275342,0.247658135595,0.0,0.0,0.0,0.0,1,4.533771494,9.917995248,1,2,H15_CORE_0600_2200,true
P2_0ce6c0bee21b6682,single_compact_loop,15,CORE_0600_2200,360,1320,True,0.0,1,0,375,0,375,9.418848321,19.611421438,19.611421438,0,1,2,0.07116275898,0.201605561666,0.300731020634,0.0,0.0,0.000465712767,0.0,1,9.418848321,19.611421438,1,2,H15_CORE_0600_2200,false
P2_0d33f3ea086c73a0,single_compact_loop,15,CORE_0600_2200,360,1320,True,0.0,1,0,310,0,310,15.380721163,28.388151286,28.388151286,0,3,1,0.105582206264,0.22145297233,0.292246536646,0.0,0.0,0.007765537274,0.0,3,15.380721163,28.388151286,1,2,H15_CORE_0600_2200,false
P2_0d36df4043654664,trunk_plus_branches,15,CORE_0600_2200,360,1320,True,0.0,2,0,176,217,393,22.813413534,47.471687909,27.986600472,2,1,2,0.104445155783,0.208861981198,0.255267499425,0.0,0.0,0.0,0.0,1,18.059177251,39.526688706,2,2,H15_CORE_0600_2200,false
P2_0d4bcb4ce327fd6e,hybrid_interlined,15,CORE_0600_2200,360,1320,True,0.0,2,0,134,0,134,8.073084691,14.905083508,10.307573164,0,0,2,0.072701883415,0.174758930157,0.239784117676,0.0,0.0,0.0,0.0,0,8.073084691,14.905083508,2,2,H15_CORE_0600_2200,false
P2_0d4d109bbeab822a,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,True,0.0,2,0,447,0,447,7.448216778,13.41535455,8.469996343,0,1,1,0.070513180432,0.187864901151,0.222486759608,0.0,0.0,0.0,0.0,1,7.448216778,13.41535455,2,2,H15_CORE_0600_2200,false
P2_0d6958c1cf9d90e2,blank_slate,15,CORE_0600_2200,360,1320,True,0.0,1,0,753,0,753,16.7756321,32.916543507,32.916543507,0,2,2,0.065839239211,0.160411631238,0.217971683262,0.0,0.014983590381,0.034924467937,0.0,2,16.7756321,32.916543507,1,2,H15_CORE_0600_2200,false
P2_0d9c0931593bde16,hybrid_interlined,15,CORE_0600_2200,360,1320,True,0.0,2,0,447,0,447,6.986233781,13.963816757,9.392294799,0,2,0,0.06945090849,0.128758471922,0.171153571988,0.0,0.0,0.0,0.0,2,6.986233781,13.963816757,2,2,H15_CORE_0600_2200,false
P2_0d9cf6388327e0dd,scheduled_extensions,15,CORE_0600_2200,360,1320,True,0.0,1,0,221,0,221,2.069205165,4.571521958,4.571521958,0,1,0,0.060786677466,0.115214611952,0.150075560756,0.0,0.0,0.0,0.0,1,2.069205165,4.571521958,1,53,H15_CORE_0600_2200,true
P2_0da38c8dc1dd6bed,blank_slate,15,CORE_0600_2200,360,1320,True,0.0,1,0,490,0,490,7.742603635,12.983928303,12.983928303,0,0,2,0.073576239804,0.194948667354,0.243062379316,0.0,0.0,0.0,0.0,0,7.742603635,12.983928303,1,2,H15_CORE_0600_2200,false
P2_0da42d2cac90b315,short_turn_overlay,15,CORE_0600_2200,360,1320,True,0.010557163939,2,0,150,0,150,20.53567283,43.840099266,25.601129286,2,2,1,0.089869974649,0.18857747652,0.238314094749,0.010557163939,0.017731340011,0.01981655015,0.0,2,12.520577769,26.984029928,2,2,H15_CORE_0600_2200,false
P2_0dad7306b7f24317,single_compact_loop,15,CORE_0600_2200,360,1320,True,0.0,1,0,356,0,356,6.402083324,10.364712479,10.364712479,0,0,2,0.07279992348,0.178639244681,0.216419586923,0.0,0.0,0.0,0.0,0,6.402083324,10.364712479,1,2,H15_CORE_0600_2200,true
P2_0dc8da51a964c794,interlined_figure8,15,CORE_0600_2200,360,1320,True,0.0,2,0,753,45,798,32.298462122,64.363998194,32.916543507,0,4,3,0.097277397726,0.235762215078,0.293361720379,0.0,0.020088235979,0.052563495462,0.0,4,32.298462122,64.363998194,2,2,H15_CORE_0600_2200,false
